SYMBOL	SYMBOL_unique	geneID	annotation	factor	direction	PPC_factor	PPC_direction	ATACseq_geneID	ATACseq_factor	ATACseq_direction	CBP_factor	CBP_direction	K27ac_geneID	K27ac_factor	K27ac_direction	PROseq_Time	PROseq_Gd7	PROseq_Toll10b	PROseq_Toll9	PPC_Time	PPC_Gd7	PPC_Toll10b	PPC_Toll9	ATACseq_Time	ATACseq_Gd7	ATACseq_Toll10b	ATACseq_Toll9	CBP_Gd7	CBP_Toll10b	CBP_Toll9	K27ac_Gd7	K27ac_Toll10b	K27ac_Toll9	Enhancer_Gd7	Enhancer_Toll10b	Enhancer_Toll9	PC1	PC2	PC3	PC4
CG14688	CG14688.3	FBgn0037819	Literature & This	Toll10b	Up	Toll9	Down	Region5702	Toll10b	Up	Toll10b	Up	Region3795	Toll10b	Up	0.933437748351629	-1.78532645431957	4.54072347500495	-3.76389258032093	0.34178792077022	-0.434566316173424	2.80697133930954	-3.92796803849892	-0.511582046182763	-1.58923750527001	2.92644683398567	-1.93455233259044	-0.930679386871323	3.61519222761942	-3.39734515266943	-1.20581811041346	2.494161193108	-1.69719710871075	-3.72573500255479	9.03580025471309	-7.02909459397062	5.91344680848309	-7.92711514823123	-1.28657201001452	0.122555351754355
meso18E	meso18E	FBgn0040089	This	Toll10b	Up	Toll9	Down	Region9188	Toll9	Down	Toll10b	Up	Region5684	Toll10b	Up	1.25983292119524	-3.24013801421331	6.32979600725285	-4.22479922012468	-0.184752087490205	-1.50599926780068	6.95903780830966	-9.14195926221745	0.0946253626045698	-0.795726611232423	3.58994758025266	-3.86906160252843	-0.632071360323663	2.30276482523912	-2.10322479013278	-0.447732815731984	2.23568792175496	-2.09825706853203	-1.87553078728807	8.12840032724674	-8.07054346119324	5.22787096929412	-8.91339192622155	-2.91640016755342	-2.47701418175961
meso18E	meso18E.1	FBgn0040089	This	Toll10b	Up	Toll9	Down	Region9194	Toll10b	Down	Toll10b	Down	Region5692	Toll10b	Down	1.25983292119524	-3.24013801421331	6.32979600725285	-4.22479922012468	-0.184752087490205	-1.50599926780068	6.95903780830966	-9.14195926221745	0.522900645427613	0.997342856029409	-1.65777928315524	0.970043554464962	0.585941327146196	-1.87115078420529	1.59701348765659	1.34047589026371	-1.55839176530836	0.525468830520001	2.92376007343931	-5.08732183266889	3.09252587264155	-7.06141294287109	2.33859059578713	-9.58563674595901	-2.87600547591207
GEFmeso	GEFmeso	FBgn0050115	Roshan & This	Toll10b	Up	Toll10b	Up	Region2781	Gd7	Up	Gd7	Up	Region1866	Gd7	Up	0.365298832877002	-2.05983309650292	4.75913872173766	-3.68835173830832	0.463347270185819	-1.05297129758266	1.55146489851606	-1.0404167500848	-1.56130513990232	2.21691498101864	-1.90617327987789	-0.271996289719476	2.18330259991815	-2.06272389856454	-0.619624263183796	1.46096239777787	-0.727792849054214	-0.515447064016734	5.86117997871466	-4.69669002749664	-1.40706761692001	-9.19290295474919	-2.17791013831871	-7.01625685170189	-4.13661648011134
mthl8	mthl8	FBgn0052475	This	Toll10b	Down	Toll10b	Down	Region3306	Toll10b	Down	Toll9	Up	Region2243	Toll10b	Down	0.413439423919724	5.57997984334057	-7.88646675417275	3.16487802783887	-0.635970525540076	10.6157854434433	-14.0620967778466	7.93896113758752	-1.49557531690064	2.69958637656155	-5.1805313915844	3.57211305010096	0.197373780246239	-2.9939843588169	3.70127925943173	0.916420386339949	-3.39534822517643	2.97116639419321	3.81338054314774	-11.5698639755777	10.2445587037259	-19.3487848148074	10.8858783534155	1.47499136024985	6.18426797074404
mthl8	mthl8.1	FBgn0052475	This	Toll10b	Down	Toll10b	Down	Region3307	Toll10b	Down	Toll10b	Down	Region2243	Toll10b	Down	0.413439423919724	5.57997984334057	-7.88646675417275	3.16487802783887	-0.635970525540076	10.6157854434433	-14.0620967778466	7.93896113758752	-1.43007850659053	3.03043979387235	-3.8708912014968	1.35536629023246	0.648362926874487	-2.03471359259065	1.71926916584655	0.916420386339949	-3.39534822517643	2.97116639419321	4.59522310708679	-9.30095301926388	6.04580185027222	-18.0943801614242	6.69822827025113	3.12853334296251	4.95451234118775
mthl8	mthl8.2	FBgn0052475	This	Toll10b	Down	Toll10b	Down	Region3308	Toll10b	Down	Toll10b	Down	Region2243	Toll10b	Down	0.413439423919724	5.57997984334057	-7.88646675417275	3.16487802783887	-0.635970525540076	10.6157854434433	-14.0620967778466	7.93896113758752	0.442275306947808	3.53985457608055	-5.06920506108169	2.33076605320631	1.04289672431619	-2.69296645014702	1.98939582993562	0.916420386339949	-3.39534822517643	2.97116639419321	5.49917168673669	-11.1575197364051	7.29132827733514	-19.9434290345494	7.95913875695274	2.2633800639431	4.71387942940265
sing	sing	FBgn0261245	This	Toll10b	Up	Toll10b	Up	Region8942	Toll10b	Up	Toll10b	Up	Region5542	Toll10b	Up	1.40255216203985	-4.78022700998513	9.80696410922802	-6.87185402079156	1.06443037408817	-6.56733546802142	11.6752130738948	-9.71653749508157	0.265982860614074	-2.79462016425336	3.32513896272828	-0.916082699440509	-2.3197593606157	4.4265749406666	-2.33265827353255	-2.40247959127529	4.31614735086428	-2.64921416400228	-7.51685911614435	12.0678612542592	-5.89795513697534	12.711242047237	-7.51629097131985	-6.24297723048832	-0.355679634808364
sing	sing.1	FBgn0261245	This	Toll10b	Up	Toll10b	Up	Region8943	Toll10b	Up	Toll10b	Up	Region5542	Toll10b	Up	1.40255216203985	-4.78022700998513	9.80696410922802	-6.87185402079156	1.06443037408817	-6.56733546802142	11.6752130738948	-9.71653749508157	1.00615490529882	-1.79317516159684	1.93758579977777	-0.320246974198545	-2.73892806860485	4.06933447158589	-1.20560989953829	-2.40247959127529	4.31614735086428	-2.64921416400228	-6.93458282147698	10.3230676222279	-4.17507103773911	11.1049544626381	-5.82291299362022	-7.18587033119753	-0.313779563236409
ltl	ltl	FBgn0268063	Roshan & This	Toll10b	Up	Toll10b	Up	Region3825	Toll10b	Up	Toll10b	Up	Region2583	Toll10b	Up	-1.34585403158436	-5.23182774675075	6.85653024349036	-2.23388083795338	-2.81903747876466	-3.27817278634634	4.57589548353275	-2.82859638812459	-1.31376439596664	-1.2378069149797	2.87594331594824	-2.32122483697534	-2.54788565984451	4.65032416490109	-2.2789189691324	-2.62067754324212	4.96370855876459	-3.17631003688486	-6.40637011806633	12.4899760396139	-7.7764538429926	11.619194864337	-7.40922651175723	-0.748766769558013	-2.34796232063189
ltl	ltl.1	FBgn0268063	Roshan & This	Toll10b	Up	Toll10b	Up	Region3825	Toll10b	Up	Toll10b	Up	Region2584	Toll10b	Up	-1.34585403158436	-5.23182774675075	6.85653024349036	-2.23388083795338	-2.81903747876466	-3.27817278634634	4.57589548353275	-2.82859638812459	-1.31376439596664	-1.2378069149797	2.87594331594824	-2.32122483697534	-2.54788565984451	4.65032416490109	-2.2789189691324	-2.13792416564644	3.51327350776162	-1.99025296862946	-5.92361674047065	11.0395409886109	-6.5903967747372	10.3002997344061	-6.19082720632705	-1.46803420878825	-2.38681209520548
ems	ems	FBgn0000576	This	Toll9	Up	Toll10b	Down	Region5920	Toll9	Up	Toll9	Up	Region3939	Gd7	Down	-1.05819646419355	-1.55230810832943	-1.16399917023442	3.69898318752858	-0.341777387904755	1.05837167855534	-1.10670411578274	0.314738037033947	0.22637248472889	-1.17101888919346	-0.80898544818823	2.62253641441736	-1.78305077723813	0.44182814963558	2.16920404837974	-1.21242462474798	-0.0394607024032207	1.14907335273769	-4.16649429117957	-0.406618000955871	5.94081381553479	-2.63446745230844	8.22971978505896	1.50868653627099	2.09372537210747
E(spl)mdelta-HLH	E.spl.mdelta.HLH	FBgn0002734	This	Toll9	Up	Toll10b	Down	Region6860	Time	Up	Gd7	Down	Region4530	Gd7	Down	2.3368211810618	-2.72943459410077	-0.3116469520843	4.1378045094834	0.185655882338785	1.09205116061264	-1.61855921007	1.09439220670077	2.66083559225432	-0.993651998478498	0.513992115191061	0.586571704312167	-2.12646910868699	1.40814272154834	1.40766165739331	-1.71934957892197	-0.058038013556186	1.63184060782877	-4.83947068608746	1.86409682318322	3.62607396953425	0.0223668695636312	6.36806345804443	2.41025450802812	0.707903840008648
net	net	FBgn0002931	This	Toll9	Down	Toll9	Down	Region59	Gd7	Up	Gd7	Up	Region8	Toll9	Down	-1.87472350622471	4.53741568426738	1.47115677095527	-8.17845207302475	-0.0431324157993504	1.22825346566185	-0.126699967056304	-1.50401905913779	-2.29682265718052	3.81494998540938	-2.18457955671293	-1.96372779407153	4.2442263250166	-2.88958712879014	-2.70373594039146	3.22085575710101	2.12482144058611	-5.31701993313892	11.280032067527	-2.94934524491696	-9.98448366760191	-13.8647226002967	-14.2388408224272	-5.01573865044182	-1.10566518703
net	net.1	FBgn0002931	This	Toll9	Down	Toll9	Down	Region60	Toll9	Down	Toll10b	Up	Region8	Toll9	Down	-1.87472350622471	4.53741568426738	1.47115677095527	-8.17845207302475	-0.0431324157993504	1.22825346566185	-0.126699967056304	-1.50401905913779	-1.99582783069743	-0.537478061169199	3.25621812469504	-3.7482915517828	-1.56828523539594	6.04047274789587	-5.65596434661815	3.22085575710101	2.12482144058611	-5.31701993313892	1.11509246053587	11.421512313177	-14.7212758315399	2.11009078293065	-19.2389394870886	0.572497339180104	3.43922965811241
net	net.2	FBgn0002931	This	Toll9	Down	Toll9	Down	Region61	Time	Down	Gd7	Up	Region8	Toll9	Down	-1.87472350622471	4.53741568426738	1.47115677095527	-8.17845207302475	-0.0431324157993504	1.22825346566185	-0.126699967056304	-1.50401905913779	-2.40313370949744	1.9398094774326	-0.451990744011608	-1.89786566912209	3.56751424095941	-2.52187786740097	-2.14816203094283	3.22085575710101	2.12482144058611	-5.31701993313892	8.72817947549302	-0.849047170826468	-9.36304763320384	-10.9492062726759	-13.6271277476499	-4.48386238811454	0.359838785871355
Ance	Ance	FBgn0012037	Literature & Roshan & This	Toll9	Down	Gd7	Up	Region1016	Gd7	Up	Gd7	Up	Region722	Toll9	Down	-0.343905358044556	3.37397560749963	-0.499298274453896	-3.9086296596944	-1.65613877954117	3.31658483532361	-1.65254328923363	-1.94524770568003	-0.351744378761463	1.60991364315445	-0.766832642972376	-1.04037382600431	2.30295198710077	-1.5778615124857	-1.45375605743241	0.626371418330348	0.923849697579754	-1.60644612709775	4.53923704858557	-1.42084445787832	-4.10057601053447	-9.32196913669354	-6.07356710517807	-1.75314118876963	1.69782705823563
ind	ind	FBgn0025776	Literature & Roshan & This	Toll9	Up	Toll9	Up	Region4345	Toll9	Up	Gd7	Down	Region2898	Toll10b	Up	-0.831451958189739	-4.73836375034942	-2.95439750564217	10.4745750859555	-1.25336570249664	-0.433617407999585	-1.47226365389494	2.98049939116999	-0.0775267031039865	-1.35651098883585	-0.786115171622808	2.83179889515983	-2.41862436711608	1.23171548592107	2.09608647560811	-1.60581827950398	1.77977020337266	-0.531842764677639	-5.38095363545591	2.22537051767092	4.3960426060903	0.307245712478968	10.0751879912582	8.10870023194899	-1.7009362170946
ind	ind.1	FBgn0025776	Literature & Roshan & This	Toll9	Up	Toll9	Up	Region4345	Toll9	Up	Gd7	Down	Region2899	Toll10b	Up	-0.831451958189739	-4.73836375034942	-2.95439750564217	10.4745750859555	-1.25336570249664	-0.433617407999585	-1.47226365389494	2.98049939116999	-0.0775267031039865	-1.35651098883585	-0.786115171622808	2.83179889515983	-2.41862436711608	1.23171548592107	2.09608647560811	-0.74612104408026	1.17523137663054	-0.637550175644148	-4.52125640003219	1.6208316909288	4.29033519512379	-0.614540716727726	9.91673518720199	7.92948333586337	-2.14831573248675
ind	ind.2	FBgn0025776	Literature & Roshan & This	Toll9	Up	Toll9	Up	Region4350	Gd7	Up	Gd7	Up	Region2906	Gd7	Up	-0.831451958189739	-4.73836375034942	-2.95439750564217	10.4745750859555	-1.25336570249664	-0.433617407999585	-1.47226365389494	2.98049939116999	1.43845796791265	1.56609038777378	-0.428707656097997	-1.44513802396917	2.68628639774043	-1.97590702631739	-1.51452629112504	4.73671862170058	-2.91910299477679	-1.04400992478138	8.98909540721479	-5.32371767719218	-4.00367423987559	-13.0184638158224	1.51556118750403	7.52317744024958	-10.802768834456
ind	ind.3	FBgn0025776	Literature & Roshan & This	Toll9	Up	Toll9	Up	Region4350	Gd7	Up	Gd7	Up	Region2907	Gd7	Up	-0.831451958189739	-4.73836375034942	-2.95439750564217	10.4745750859555	-1.25336570249664	-0.433617407999585	-1.47226365389494	2.98049939116999	1.43845796791265	1.56609038777378	-0.428707656097997	-1.44513802396917	2.68628639774043	-1.97590702631739	-1.51452629112504	2.5863476494397	-1.57972634641618	-0.585930684415799	6.83872443495391	-3.98434102883157	-3.54559499951001	-10.8373932027493	2.11520850871637	7.87525291223043	-9.65070770242726
ind	ind.4	FBgn0025776	Literature & Roshan & This	Toll9	Up	Toll9	Up	Region4362	Time	Down	Toll10b	Down	Region2916	Toll10b	Down	-0.831451958189739	-4.73836375034942	-2.95439750564217	10.4745750859555	-1.25336570249664	-0.433617407999585	-1.47226365389494	2.98049939116999	-1.70079716340021	1.57405954076946	-1.58865898797408	0.12799652989947	2.00977128174933	-2.14425344943217	-0.241853594396638	0.629396817024312	-1.01552601181773	0.564883075538332	4.2132276395431	-4.74843844922398	0.451026011041164	-9.9523426021388	6.24700971291158	6.77321654754622	-7.56019086328422
ind	ind.5	FBgn0025776	Literature & Roshan & This	Toll9	Up	Toll9	Up	Region4362	Time	Down	Toll10b	Down	Region2917	Toll10b	Down	-0.831451958189739	-4.73836375034942	-2.95439750564217	10.4745750859555	-1.25336570249664	-0.433617407999585	-1.47226365389494	2.98049939116999	-1.70079716340021	1.57405954076946	-1.58865898797408	0.12799652989947	2.00977128174933	-2.14425344943217	-0.241853594396638	0.127979843355153	-0.90995466106881	0.903457522714089	3.71181066587394	-4.64286709847506	0.789600458216921	-9.59287763011863	6.63012493850948	6.74019080962489	-7.25203633908067
Six4	Six4	FBgn0027364	This	Toll9	Down	Gd7	Up	Region4800	Toll10b	Up	Toll10b	Up	Region3216	Toll10b	Up	0.760176558337928	0.170965288307819	3.02244446419023	-4.35443533182163	-0.0273193333838541	0.445829084961355	-0.304342130551524	-0.128757210886263	1.14609628335611	-1.579649781957	2.76697276173301	-1.72928208036022	-2.09869745730331	3.89816256792092	-1.96772962038481	-1.02736032179537	1.9670344683652	-1.26889742930102	-4.70570756105568	8.63216979801913	-4.96590913004605	5.0772039130256	-6.5546811429942	-1.15621993246696	3.16236614076891
MP1	MP1	FBgn0027930	This	Toll9	Up	Time	Up	Region5112	Toll9	Down	Toll10b	Up	Region3410	Toll10b	Up	0.503864094375614	-1.6706817939626	-0.967284152041342	3.59173334912115	1.88955902570918	-0.113980860802409	0.780236514582604	-1.10131031808866	-0.865830773395817	-0.0891425580676999	1.15337794320113	-1.45892308150162	-1.34051801898489	3.27703846190615	-2.31028526697195	-2.5616337275859	4.64612275977302	-2.87409323822582	-3.99129430463849	9.0765391648803	-6.64330158669939	4.31654598215626	-4.51003710570459	7.0848787716951	-0.483154353938672
MP1	MP1.1	FBgn0027930	This	Toll9	Up	Time	Up	Region5112	Toll9	Down	Toll10b	Up	Region3411	Toll10b	Up	0.503864094375614	-1.6706817939626	-0.967284152041342	3.59173334912115	1.88955902570918	-0.113980860802409	0.780236514582604	-1.10131031808866	-0.865830773395817	-0.0891425580676999	1.15337794320113	-1.45892308150162	-1.34051801898489	3.27703846190615	-2.31028526697195	-2.66063507477532	4.88527784782936	-3.05197555509218	-4.09029565182791	9.31569425293664	-6.82118390356575	4.54497536135305	-4.69130081597804	7.19992252573559	-0.464043538374045
SoxN	SoxN	FBgn0029123	Literature & Roshan & This	Toll9	Up	Toll9	Up	Region704	Toll9	Up	Toll9	Up	Region456	Toll9	Up	0.497646691403433	-4.53947873280455	0.252526448904767	5.83057622758843	-0.253289416301234	-0.600357807352791	-0.35599106783714	1.40997623885459	-0.466374995563512	-1.76694893656147	-1.1616796744323	3.87660363863326	-2.1111987798369	-0.797808369466688	4.33624630083381	0.0440625463316055	-1.70729773130367	1.87376867925876	-3.83408517006676	-3.66678577520266	10.0866186187258	-3.89886402476022	13.8439231375685	-0.158437935005451	-0.633755925392538
SoxN	SoxN.1	FBgn0029123	Literature & Roshan & This	Toll9	Up	Toll9	Up	Region708	Toll9	Up	Toll9	Up	Region457	Toll9	Up	0.497646691403433	-4.53947873280455	0.252526448904767	5.83057622758843	-0.253289416301234	-0.600357807352791	-0.35599106783714	1.40997623885459	-0.402839011506285	-2.17706201080243	-0.0729334427994432	2.9220355614234	-2.63842598617872	0.421164360831886	3.52114253229377	-2.3665740958523	-2.13502090505959	4.54997901994457	-7.18206209283345	-1.78678998702715	10.9931571136617	-0.648842215452904	14.9907726733551	0.28503501155396	1.18807509797689
SoxN	SoxN.2	FBgn0029123	Literature & Roshan & This	Toll9	Up	Toll9	Up	Region716	Toll10b	Down	Toll9	Up	Region465	Toll9	Up	0.497646691403433	-4.53947873280455	0.252526448904767	5.83057622758843	-0.253289416301234	-0.600357807352791	-0.35599106783714	1.40997623885459	-0.719464959393008	0.739437806142817	-1.82310624481453	1.53009725944764	-1.50732712091804	-0.362526753351181	2.81879997131848	-3.0983546451563	-2.01363271201689	5.08074407622424	-3.86624395993152	-4.1992657101826	9.42964130699036	-4.18343188519232	13.5142511827829	-0.124704700315735	-0.897547747983663
SoxN	SoxN.3	FBgn0029123	Literature & Roshan & This	Toll9	Up	Toll9	Up	Region716	Toll10b	Down	Toll9	Up	Region466	Toll9	Up	0.497646691403433	-4.53947873280455	0.252526448904767	5.83057622758843	-0.253289416301234	-0.600357807352791	-0.35599106783714	1.40997623885459	-0.719464959393008	0.739437806142817	-1.82310624481453	1.53009725944764	-1.50732712091804	-0.362526753351181	2.81879997131848	-2.5698629236416	-1.44687179098881	3.96379701804533	-3.33775223841682	-3.63250478915452	8.31269424881145	-4.07327912954208	12.3125429405532	0.287661009581551	-1.35195396630544
CG9171	CG9171	FBgn0031738	This	Toll9	Down	Toll9	Down	Region480	Time	Down	Toll10b	Up	Region298	Toll10b	Up	0.854743608959968	2.58140952055069	0.180766920336419	-3.75796067492903	-0.120744571897165	6.07278335013508	-1.36530964385187	-6.24315673385974	-3.40121801987825	-0.0019028007431594	0.317647396327461	-0.431158122997894	-0.719033750037385	1.9218318879788	-1.4587875687321	-2.22418869816763	3.20268543512683	-1.56346675335849	-2.94512524894817	5.44216471943309	-3.45341244508848	0.207749160432857	-5.18008837785447	-0.093730261862176	4.90364154593874
Ance-2	Ance.2	FBgn0032535	Roshan & This	Toll9	Down	Gd7	Up	Region1016	Gd7	Up	Gd7	Up	Region722	Toll9	Down	-0.532611770518885	3.26518304323885	-0.614316656805629	-3.60378441774321	-0.819478021309784	2.62006072603135	-1.6759641799384	-0.938505348800714	-0.351744378761463	1.60991364315445	-0.766832642972376	-1.04037382600431	2.30295198710077	-1.5778615124857	-1.45375605743241	0.626371418330348	0.923849697579754	-1.60644612709775	4.53923704858557	-1.42084445787832	-4.10057601053447	-9.32605482843562	-5.92391097531991	-1.48398133629765	1.54573272686646
Sting	Sting	FBgn0033453	This	Toll9	Up	Gd7	Up	Region2036	Toll10b	Up	Toll10b	Up	Region1346	Toll10b	Up	0.398123924946872	-1.34053090239567	-2.29933961039912	4.95923353521796	-1.96256882847026	2.62694537246597	-1.78977743438999	-0.764305375642004	-0.288893449927441	-2.21420824821401	4.15601227426461	-2.80280043631574	-0.886151847743104	2.1857464490114	-1.55325390798713	-1.87910062184986	3.12594242630376	-1.79190180931517	-4.97946071780697	9.46770114957977	-6.14795615361804	4.63912772571856	-3.44090063372073	8.90351089095055	0.265343235806508
Sting	Sting.1	FBgn0033453	This	Toll9	Up	Gd7	Up	Region2037	Toll10b	Up	Toll10b	Up	Region1347	Toll10b	Up	0.398123924946872	-1.34053090239567	-2.29933961039912	4.95923353521796	-1.96256882847026	2.62694537246597	-1.78977743438999	-0.764305375642004	-0.268027143615196	-3.46636234792136	6.03141030336922	-3.7395659716302	-4.04717092013023	7.77148543457473	-4.1347916717106	-2.41980664903767	4.73160896289423	-3.09916698160402	-9.93333991708926	18.5345047008382	-10.9735246249448	13.9254394018087	-8.46300762715773	12.8292919191526	2.02436494342916
Sting	Sting.2	FBgn0033453	This	Toll9	Up	Gd7	Up	Region2038	Toll10b	Up	Toll10b	Up	Region1348	Toll10b	Up	0.398123924946872	-1.34053090239567	-2.29933961039912	4.95923353521796	-1.96256882847026	2.62694537246597	-1.78977743438999	-0.764305375642004	-1.14383390955796	-1.71767792526496	3.24257609808364	-2.19958711286786	-0.470325304015412	1.94948271517276	-1.88084084620314	-3.41369947306235	6.20204555594419	-3.8418640952337	-5.60170270234272	11.3941043692006	-7.9222920543047	6.39165024263321	-5.21838591551388	9.90990218753655	0.249763417307509
Sting	Sting.3	FBgn0033453	This	Toll9	Up	Gd7	Up	Region2039	Toll10b	Up	Toll10b	Up	Region1348	Toll10b	Up	0.398123924946872	-1.34053090239567	-2.29933961039912	4.95923353521796	-1.96256882847026	2.62694537246597	-1.78977743438999	-0.764305375642004	0.108390974481494	-3.55888787776816	6.07353274101193	-3.67711230004325	-2.86668250704119	4.52909787773029	-1.62312335689328	-3.41369947306235	6.20204555594419	-3.8418640952337	-9.8392698578717	16.8046761746864	-9.14209975217023	12.6260520142001	-6.53951320107999	11.889047556933	2.28680146521477
ItgaPS4	ItgaPS4	FBgn0034005	Roshan & This	Toll9	Down	Toll9	Down	Region2534	Toll10b	Up	Toll10b	Up	Region1668	Toll9	Down	-1.37986891662517	2.02656390761831	0.739250582137061	-3.76485054910234	-2.0885102191481	1.69849688567356	0.876754787865273	-3.77847091838308	1.57276483280358	-1.63606946704577	2.20506688355002	-0.889070442148757	-1.86326712917012	3.14797791951587	-1.32824802620457	-0.102380531948121	1.35961378362664	-1.43086374619778	-3.60171712816401	6.71265858669253	-3.64818221455111	1.79403066937963	-5.4137884698582	-0.0750663533404418	4.70642292441638
ItgaPS4	ItgaPS4.1	FBgn0034005	Roshan & This	Toll9	Down	Toll9	Down	Region2534	Toll10b	Up	Toll10b	Up	Region1669	Toll10b	Up	-1.37986891662517	2.02656390761831	0.739250582137061	-3.76485054910234	-2.0885102191481	1.69849688567356	0.876754787865273	-3.77847091838308	1.57276483280358	-1.63606946704577	2.20506688355002	-0.889070442148757	-1.86326712917012	3.14797791951587	-1.32824802620457	-1.08224287192876	1.57556115073322	-0.780034157858074	-4.58157946814465	6.92860595379911	-2.9973526262114	2.50344600564051	-4.67645560163407	-0.13423616350749	5.30677135558528
ppk19	ppk19	FBgn0039679	This	Toll9	Up	Toll9	Up	Region7035	Toll10b	Down	Toll9	Up	Region4643	Gd7	Up	2.3516248936081	-2.84527107551639	-1.91846616955074	6.48668278013355	2.89223600681242	-2.40939822619554	-1.73983231012468	6.16102772110213	1.05335560732014	1.44872079357063	-2.59885292476611	1.66952342544945	-1.03537797693703	-0.737576247494233	2.59006162265027	4.32608355007849	-3.80952005625807	0.328365004387541	4.73942636671209	-7.14594922851841	4.58795005248726	-12.3333276852085	7.96832714216473	1.84311251295335	-4.38837242311378
side-V	side.V	FBgn0085400	This	Toll9	Down	Toll9	Down	Region3137	Toll10b	Up	Toll10b	Up	Region2102	Toll10b	Up	0.989093476596141	3.40313703206209	0.917343133106659	-5.88024961401369	0.118951574917821	0.451799061405826	0.490517408387799	-1.42054147046424	-0.534499629376591	-1.4235536883441	2.41684018105645	-1.45368334893365	-2.06864273807809	3.43427710682908	-1.39344179695992	-1.41936059550046	2.12283358770807	-1.08633682546437	-4.91155702192265	7.9739508755936	-3.93346197135794	3.09835965446179	-6.78851412501166	-1.02031464115354	7.00348459685808
magu	magu	FBgn0262169	Literature & Roshan & This	Toll9	Up	Time	Down	Region2043	Gd7	Down	Toll10b	Up	Region1349	Toll10b	Up	0.20471846928462	-3.14479431353902	-2.11951931538	7.16830544194241	-1.61538014654605	1.04543771719215	-1.41616416389978	0.832423129062876	-0.0309692313178066	-0.722372675692637	0.713590883356476	-0.0376061417121509	-1.04005633858782	2.21995680047541	-1.36076411434556	-0.431527188845052	2.43845627098905	-2.34033277217228	-2.19395620312551	5.37200395482094	-3.73870302822999	0.67668547946254	0.127333737502736	8.26609261222675	-2.82399653816763
magu	magu.1	FBgn0262169	Literature & Roshan & This	Toll9	Up	Time	Down	Region2061	Gd7	Up	Gd7	Up	Region1362	Gd7	Up	0.20471846928462	-3.14479431353902	-2.11951931538	7.16830544194241	-1.61538014654605	1.04543771719215	-1.41616416389978	0.832423129062876	-0.84311791296799	2.83328553110251	-1.68656885129137	-1.37088100494343	3.53585451636462	-2.93016367694615	-1.55273752290796	4.29820269891887	-2.35177671356395	-1.28039306097314	10.667342746386	-6.96850924180147	-4.20401158882453	-15.3275974315195	-0.351506011395612	4.42499254449753	-9.66392496818388
magu	magu.2	FBgn0262169	Literature & Roshan & This	Toll9	Up	Time	Down	Region2061	Gd7	Up	Gd7	Up	Region1363	Gd7	Up	0.20471846928462	-3.14479431353902	-2.11951931538	7.16830544194241	-1.61538014654605	1.04543771719215	-1.41616416389978	0.832423129062876	-0.84311791296799	2.83328553110251	-1.68656885129137	-1.37088100494343	3.53585451636462	-2.93016367694615	-1.55273752290796	3.50525723957961	-1.50118590163671	-1.51134414049062	9.87439728704674	-6.11791842987423	-4.43496266834201	-14.2660649267061	-0.550147940133088	4.75344399071869	-9.30729072289926
magu	magu.3	FBgn0262169	Literature & Roshan & This	Toll9	Up	Time	Down	Region2061	Gd7	Up	Gd7	Up	Region1364	Gd7	Up	0.20471846928462	-3.14479431353902	-2.11951931538	7.16830544194241	-1.61538014654605	1.04543771719215	-1.41616416389978	0.832423129062876	-0.84311791296799	2.83328553110251	-1.68656885129137	-1.37088100494343	3.53585451636462	-2.93016367694615	-1.55273752290796	3.83182139309343	-1.56283709298605	-1.73981732721945	10.2009614405606	-6.17956962122357	-4.66343585507084	-14.4950533388046	-0.808026055501734	4.77890976772884	-9.50934470659786
Meltrin	Meltrin	FBgn0265140	Literature & Roshan & This	Toll9	Up	Toll9	Up	Region5962	Toll9	Up	Toll9	Up	Region3955	Toll10b	Down	-0.557109551800875	-3.76295014955858	-0.877202868266964	6.31495457367053	0.229609881533237	0.177331122380524	-1.00839235761715	1.3815936643751	-0.849484148881188	0.245588829125962	-1.45273931190875	1.66475931062371	-1.15432389432631	-0.247475703170133	2.11831067795039	1.30499668894184	-1.60292828447064	0.607726186096474	0.396261623741492	-3.30314329954952	4.39079617467057	-6.51982676655137	8.07462736031849	2.29833677117313	-3.16237997521178
Meltrin	Meltrin.1	FBgn0265140	Literature & Roshan & This	Toll9	Up	Toll9	Up	Region5962	Toll9	Up	Toll9	Up	Region3956	Toll9	Up	-0.557109551800875	-3.76295014955858	-0.877202868266964	6.31495457367053	0.229609881533237	0.177331122380524	-1.00839235761715	1.3815936643751	-0.849484148881188	0.245588829125962	-1.45273931190875	1.66475931062371	-1.15432389432631	-0.247475703170133	2.11831067795039	0.0121600328025001	-1.10408371731877	1.22662303397511	-0.896575032397848	-2.80429873239765	5.00969302254921	-5.42952933774779	8.79572628287403	2.33938849324322	-2.41116968129128
Meltrin	Meltrin.2	FBgn0265140	Literature & Roshan & This	Toll9	Up	Toll9	Up	Region5966	Toll10b	Up	Toll10b	Up	Region3959	Toll10b	Up	-0.557109551800875	-3.76295014955858	-0.877202868266964	6.31495457367053	0.229609881533237	0.177331122380524	-1.00839235761715	1.3815936643751	-0.53897008929718	-0.520538241913955	0.740227878856813	-0.335638888221534	-0.862939522368529	2.19454452546598	-1.60096549146627	-3.06755435040857	5.21315497345663	-3.04872334919878	-4.45103211469105	8.14792737777942	-4.98532772888658	4.53872670295842	-1.23325017347669	8.03771338968878	-2.46543699083106
