geneID	PPC_Gd7	PPC_Time	PPC_Toll10b	PPC_Toll9	PPC_factor	PPC_direction
FBgn0035842	-0.0911598432505571	0.326564443163615	-0.115102939326626	0.312670653095236	Time	Up
FBgn0035849	-0.834200909996897	0.32353235739371	0.389678896876601	0.531219926452348	Gd7	Down
FBgn0035850	-0.231594805492534	0.315751611122137	0.0550054502437666	0.233349328178632	Time	Up
FBgn0035851	-0.29422344860506	-0.594875923348791	-0.226407051863398	0.774874861858764	Toll9	Up
FBgn0035853	-0.247046167958779	-0.625099740095671	0.393027201182113	-0.290968666680966	Time	Down
FBgn0035854	0.251095532044966	-0.491860022085586	0.78260853728764	-1.61299268195085	Toll9	Down
FBgn0035866	-0.162108464095659	0.251162270108076	-0.102357678605768	0.390786106725366	Toll9	Up
FBgn0035867	-0.516041946650979	0.500326884276153	-0.0829637657306913	0.851821739211901	Toll9	Up
FBgn0035871	1.3068386807724	-0.186953620377284	-0.711326626708583	-0.669326508467107	Gd7	Up
FBgn0035872	0.81190049844008	-0.410992089226851	-0.151255880426652	-0.885185753667891	Toll9	Down
FBgn0035876	0.907854695928376	0.0880261216529724	-0.428063435286717	-0.571698112987132	Gd7	Up
FBgn0035877	0.400820997581996	-0.991266110306314	-0.0771437742134629	-0.433009998188113	Time	Down
FBgn0035878	0.432958848428942	-0.455741924576807	0.103020530168864	-0.768632266610145	Toll9	Down
FBgn0035879	0.392015076873186	-1.22535231874989	-0.543074251283966	0.331589342515348	Time	Down
FBgn0035888	-3.28005662017127	-0.900620888075541	2.63511875461819	0.30784475958852	Gd7	Down
FBgn0035889	-0.294174667303717	0.346221969246146	0.0622320618574035	0.308734229124082	Time	Up
FBgn0035890	0.0389362948553644	-0.597732334616284	0.214656228780223	-0.400774450491522	Time	Down
FBgn0035896	0.137994551469592	-0.243271462617653	-0.441721230314937	0.521296169410941	Toll9	Up
FBgn0035900	-0.320766917111891	0.515067683276008	-0.519024919066261	1.28429644215511	Toll9	Up
FBgn0035901	-0.218352844370378	-0.269906347945691	-2.10034401260358	3.69522515694093	Toll9	Up
FBgn0035902	0.430626894216402	-0.712803635990808	-0.574582650942715	0.32875443111347	Time	Down
FBgn0035906	2.6225567691041	0.056834368079045	-0.825230627458777	-2.31567823548955	Gd7	Up
FBgn0035909	0.406871503542864	-0.449390400710809	0.130840268600463	-0.777263784485621	Toll9	Down
FBgn0035916	1.22953159627222	1.39386773913418	-1.14089174229194	0.131843700055538	Time	Up
FBgn0035918	0.936433021277929	0.176835038125827	-2.02661856650962	1.96977384320183	Toll10b	Down
FBgn0035923	0.0345115365055411	-1.937952927952	0.371663545212024	-0.648142865305258	Time	Down
FBgn0035944	-1.51461431150519	1.58377347805383	1.99537515859669	-1.11502516263593	Toll10b	Up
FBgn0035947	-0.604484459567064	0.581294965895009	0.801276308581941	-0.4529517260562	Toll10b	Up
FBgn0035952	1.50737378237679	-0.0219705482477744	-1.05728276160735	-0.389663831449707	Gd7	Up
FBgn0035953	-1.37571752791526	3.24912722750408	0.959777540965189	0.363962935666537	Time	Up
FBgn0035954	4.50192823990862	-1.02482177850022	-3.56387875263412	-0.507879799797896	Gd7	Up
FBgn0035956	9.03822279253994	-1.05215625636002	-8.10962155473585	0.521874309476936	Gd7	Up
FBgn0035959	-0.368195508085189	0.939544482090126	-0.290366154039048	0.981052622146069	Toll9	Up
FBgn0035965	-0.0182001190139806	1.01326644828094	0.30855692419815	-0.472916651158209	Time	Up
FBgn0035968	0.689172242220416	2.05032551441062	-0.773529515515454	0.290340405197007	Time	Up
FBgn0035978	-0.748210280868763	0.269344693135843	0.296968613696966	0.561301280215112	Gd7	Down
FBgn0035981	0.478565312186831	-0.570084976662327	-0.43227926728891	0.0322872075743308	Time	Down
FBgn0035983	0.0381382427703024	0.313216067221236	-0.742459321902993	1.14581405185536	Toll9	Up
FBgn0035986	-0.0567159616750709	-0.525127827856182	0.321198918530681	-0.439751193579764	Time	Down
FBgn0035987	-0.198307314149457	-0.483359731012494	0.0778885756616387	0.150093653703966	Time	Down
FBgn0035993	0.237278872952945	-0.53730513178782	0.206785118262654	-0.66397610610911	Toll9	Down
FBgn0035997	-0.320660083912221	0.287685421922728	-0.574887914882476	1.3743512003454	Toll9	Up
FBgn0035998	-0.0629588712456259	0.0676571798169742	-0.083003065249179	0.221608244190712	Toll9	Up
FBgn0035999	-1.58024176476555	1.11381145469052	-0.420737550690057	2.87762562092187	Toll9	Up
FBgn0036000	-0.820409902757917	0.0944898849137064	-0.408509601856483	1.80089033752944	Toll9	Up
FBgn0036004	-0.0299087654192854	0.302442043960818	0.471157135987799	-0.719183548024275	Toll9	Down
FBgn0036005	0.395317019933317	0.170277521477047	0.101431208720174	-0.713702976367855	Toll9	Down
FBgn0036007	0.213425213710945	-1.39183945527668	0.51786124811008	-1.13309602789475	Time	Down
FBgn0036018	1.16684514700252	-0.254667617566866	-0.466119952994212	-0.870524969692803	Gd7	Up
FBgn0036020	0.334813291857384	-0.574109281597757	-0.217742382775851	-0.114159607006913	Time	Down
FBgn0036035	-0.0455949350633414	0.362627150263416	0.935619329387092	-1.44734144129091	Toll9	Down
FBgn0036038	1.46639213942371	-0.953281390740265	-2.19032647166535	1.49689903653134	Toll10b	Down
FBgn0036052	-0.14782443042847	0.237558241532449	0.387110353234182	-0.4194404298962	Toll9	Down
FBgn0036053	-0.749350009933988	1.53111126966722	-0.676971382072969	2.13553193517552	Toll9	Up
FBgn0036058	-0.621611488156228	1.02860813918048	0.0600490247431434	0.767751598953303	Time	Up
FBgn0036059	0.0981433298752557	-0.627724950767684	-0.286533545084191	0.326147170940932	Time	Down
FBgn0036062	-0.24239627055862	0.822558102865511	0.123284846844948	0.138122637259953	Time	Up
FBgn0036090	-0.179260597957937	-0.46025591516929	-0.159608080476525	0.507089829803257	Toll9	Up
FBgn0036096	-0.433097656268401	0.276932889623008	0.921529687665345	-0.885541422645524	Toll10b	Up
FBgn0036099	-0.662204577523916	0.803997586826992	0.641634114224546	-0.114879918951261	Time	Up
FBgn0036104	-0.758015692212256	0.619111507074818	0.304934346451606	0.562078971026116	Gd7	Down
FBgn0036105	-0.243359556811889	0.793788142093279	-0.914392253091977	1.81502573662697	Toll9	Up
FBgn0036124	-0.0515961224007894	0.372059159996076	0.289226416867328	-0.395246528240843	Toll9	Down
FBgn0036133	-1.15771379390937	0.634755415123746	0.345643453575229	1.05235889128891	Gd7	Down
FBgn0036134	-2.73182249963349	2.88095228617601	1.26375947573371	1.75957266049912	Time	Up
FBgn0036135	-0.555485197857065	-1.21234344689804	0.390459971668666	0.142241531071586	Time	Down
FBgn0036141	-0.267313133481041	-0.432087300183034	-0.00728528053114596	0.383618945373801	Time	Down
FBgn0036165	0.0948876719385891	1.42615828388223	-0.381621140369956	0.484216378029156	Time	Up
FBgn0036173	-1.50655357313704	0.0821507380656424	1.1090955875079	0.304859389016161	Gd7	Down
FBgn0036180	0.0688446430017753	0.3575853022969	0.353994824584015	-0.667373002141131	Toll9	Down
FBgn0036184	0.926593964274873	-0.625266325939166	-0.133696015549212	-1.07308843561979	Toll9	Down
FBgn0036187	-0.347412798806497	1.24329515756525	0.0635817656366508	0.380613581190258	Time	Up
FBgn0036188	0.0155832887390692	-0.500290102515754	0.612016548859325	-1.00991605656583	Toll9	Down
FBgn0036194	-0.0239158620765866	0.920740419650027	-0.850336377989756	1.40632834252391	Toll9	Up
FBgn0036199	-0.928382299707389	1.07759799553441	0.070928656343815	1.17692818169427	Toll9	Up
FBgn0036207	-0.578595795915401	-0.174341914425367	0.0667538193584047	0.697086726780391	Toll9	Up
FBgn0036210	-0.296276425092403	1.29678668960503	-0.364211389096376	1.00024682544885	Time	Up
FBgn0036211	-0.330127594542421	-0.0990213161759793	-0.184644592537222	0.757385687064083	Toll9	Up
FBgn0036212	-0.220840455106465	-0.324973281612054	-0.0495914291751551	0.387284304650449	Toll9	Up
FBgn0036213	0.529339666478085	0.132816099937057	-0.678920385389467	0.359913341159221	Toll10b	Down
FBgn0036237	-1.15702853685373	0.818738922065366	0.515144795884244	0.777707596906435	Gd7	Down
FBgn0036239	-0.168446316552353	-0.123937686122982	-0.107474194950623	0.407864363089744	Toll9	Up
FBgn0036248	0.359326812698135	-0.430952720746726	0.211145568250847	-0.840796060167283	Toll9	Down
FBgn0036249	-0.404747341397004	-0.602248537469445	0.0441635317893087	0.491725894926854	Time	Down
FBgn0036254	-2.29967553693299	0.356012139124496	1.7893322197604	0.309764200166099	Gd7	Down
FBgn0036258	-0.437522465396977	-0.393550244416198	-0.0431705654824701	0.678339414272034	Toll9	Up
FBgn0036263	-2.42726880434838	-0.248584193900629	0.580978117257256	2.43841674585289	Toll9	Up
FBgn0036266	0.0644077632316014	1.44105187012471	-0.378499917684023	0.521576597865754	Time	Up
FBgn0036271	-0.0109208400834856	-0.255039633620186	0.483331662164767	-0.765255872211863	Toll9	Down
FBgn0036272	0.885025112159087	-0.0563891430338101	0.0255438050983164	-1.27239114857229	Toll9	Down
FBgn0036273	0.168393462455835	-0.0824250162393944	0.521268785974893	-1.07595528218363	Toll9	Down
FBgn0036286	-0.345074207682486	0.93396241224542	1.12041602493113	-1.32913622667416	Toll9	Down
FBgn0036292	1.74080086053499	0.293998526249041	-0.839920758628399	-1.06536052406547	Gd7	Up
FBgn0036294	-1.07078942107056	1.68671768552938	-0.135058366572101	1.70764093728939	Toll9	Up
FBgn0036298	1.89670919890521	0.153517202476572	-1.42545090014588	-0.336772115649395	Gd7	Up
FBgn0036299	-0.17997192622972	0.639173984722053	0.332922900161245	-0.287222707423226	Time	Up
FBgn0036301	0.531330516554084	0.344114874051623	0.102865251677709	-0.905224861106418	Toll9	Down
FBgn0036305	0.0836513864416607	-0.0427342159387305	-0.238884561360802	0.269366690238471	Toll9	Up
FBgn0036306	0.472667406001129	-0.374821955023417	-0.437207462596112	0.048449374718876	Gd7	Up
FBgn0036316	0.570727508340264	1.81325582097981	0.0862475626167515	-0.933196418380605	Time	Up
FBgn0036317	0.0570943579942757	0.222748588110264	-0.289143003069939	0.387463326261817	Toll9	Up
FBgn0036318	0.325113197942339	-0.614033532772574	-0.308603198992674	0.0460492710873778	Time	Down
FBgn0036337	0.381978706311996	0.393918203978324	0.0311168676382341	-0.581609932056214	Toll9	Down
FBgn0036340	0.0754873912407098	-0.0165769426002761	-0.114636841008795	0.0800976073671018	Toll10b	Down
FBgn0036341	0.240960001394745	-0.148522631530845	-0.336403727115831	0.208003704707531	Toll10b	Down
FBgn0036342	0.0370012838392228	0.101055550103701	-0.155422340574219	0.19949240722999	Toll9	Up
FBgn0036353	0.0731178345854483	-0.767132294183905	0.246360478231515	-0.499517510957134	Time	Down
FBgn0036354	0.284287291728064	0.446934420867457	-0.35693188864047	0.180879106484274	Time	Up
FBgn0036356	0.241526061658597	-1.02321407576763	0.132987136202725	-0.550720863812498	Time	Down
FBgn0036365	1.33411122537793	-2.70243681969706	0.309413300020227	-2.35547913980616	Time	Down
FBgn0036366	-1.87480952766459	0.285717147549335	1.49044481440565	0.20136052323353	Gd7	Down
FBgn0036372	-0.458407122763578	-0.0463518557252708	-0.491250338899839	1.43091732496402	Toll9	Up
FBgn0036373	-0.758725846391625	0.0283245272506551	0.327546410304031	0.526554592360888	Gd7	Down
FBgn0036374	-0.393606719018849	-0.664156177962916	0.417573251567111	-0.126725639945708	Time	Down
FBgn0036376	-0.861668578530482	0.804421743236199	0.851466546752535	-0.176230251360454	Gd7	Down
FBgn0036381	0.827734749816199	-0.533742464185871	0.128823276041652	-1.35946333655632	Toll9	Down
FBgn0036386	-0.0322521423186139	-1.36100574173777	1.13908842875547	-1.79444902470923	Toll9	Down
FBgn0036396	0.98034846494442	-0.0265077876281297	0.0455612473619906	-1.43731667329793	Toll9	Down
FBgn0036397	0.144342198807543	-0.786909497094366	-0.518756014663121	0.636856041114351	Time	Down
FBgn0036398	-0.264291141919736	1.32975052021881	-0.0499492895320043	0.448305738135307	Time	Up
FBgn0036405	0.313488496406246	-0.353218771562199	-0.104984739327334	-0.266567587793285	Time	Down
FBgn0036422	1.48557440900565	-0.719540162919898	-1.79230641652043	0.827521966787389	Toll10b	Down
FBgn0036423	1.50944077281454	-0.77887841298367	-0.253642331061225	-1.69019743136551	Toll9	Down
FBgn0036428	0.28774065908739	0.502896061809391	-0.0146908491118401	-0.376549960072128	Time	Up
FBgn0036446	-0.541286529900423	0.0770765849782478	0.240177895136821	0.365154196811606	Gd7	Down
FBgn0036449	0.453820131488056	-0.16670486295859	-0.902986743486636	0.826772949244093	Toll10b	Down
FBgn0036450	0.258886160830063	-0.837097364949575	-0.311656962850554	0.14310768054783	Time	Down
FBgn0036451	1.01207561392246	-0.878600498815643	-0.583768471440965	-0.465257437573041	Gd7	Up
FBgn0036460	0.210968424930625	-0.176418731303994	1.21023541116845	-2.24767225115589	Toll9	Down
FBgn0036462	-0.468240219362012	-0.264478117496043	0.335374250173616	0.109824660691773	Gd7	Down
FBgn0036474	2.34147900781001	-2.46319212130138	-1.01284197691695	-1.6217345266688	Time	Down
FBgn0036476	0.151981111257385	-0.0189165704586494	-0.142585264359528	0.0188173766599049	Gd7	Up
FBgn0036480	0.607619204178518	-0.369564794795519	-0.804551909339402	0.453880224874403	Toll10b	Down
FBgn0036483	0.287151415769228	-0.410814004514379	0.150105591222819	-0.641831193901923	Toll9	Down
FBgn0036484	-0.0712354006289174	0.0541223534803621	0.463614830322379	-0.64951594734026	Toll9	Down
FBgn0036486	0.914701505888567	0.690777902247634	-0.532182228521788	-0.413099394332768	Gd7	Up
FBgn0036487	0.321727267023197	-0.10097859514255	-0.415430945666338	0.22325681410703	Toll10b	Down
FBgn0036489	0.579141891421381	-0.380975119551181	-0.338160077862214	-0.259599939095976	Gd7	Up
FBgn0036493	0.953103294835164	0.037460879872607	-2.3520880740536	2.47212780905653	Toll9	Up
FBgn0036494	0.769658886766222	0.442259409603542	-0.430142086736505	-0.376099581165521	Gd7	Up
FBgn0036500	0.861428928488403	-0.734953303560012	-0.63990500283989	-0.165050075123194	Gd7	Up
FBgn0036501	-0.345454424613563	-0.209377420821719	0.476403692459962	-0.288704541751667	Toll10b	Up
FBgn0036502	-1.95595569283443	2.06165417984034	1.30801296273942	0.60881897506615	Time	Up
FBgn0036505	0.0105535773138295	0.0879172697916201	0.45004144671014	-0.741374065642876	Toll9	Down
FBgn0036509	0.900527217816022	-0.031237761716066	-1.23199297138385	0.736620097008616	Toll10b	Down
FBgn0036510	-1.36606068556644	1.41257886884158	-0.071349912557976	2.01551665880773	Toll9	Up
FBgn0036512	-0.397847931803611	-0.00206833249902123	0.0140977429021437	0.530676210486612	Toll9	Up
FBgn0036514	0.117906905924366	-0.788095966234462	0.433456123709359	-0.86393090846177	Toll9	Down
FBgn0036515	0.776838043035556	-0.606411040321364	0.452861503334291	-1.81189430948084	Toll9	Down
FBgn0036516	-0.128920729267997	-0.868120385917655	-0.0959423564858037	0.33426017460813	Time	Down
FBgn0036518	0.155769930857147	0.111069206825277	-0.447070016383339	0.505205928596909	Toll9	Up
FBgn0036519	-0.37442300790969	0.594833383659922	0.699527863760282	-0.608690950283111	Toll10b	Up
FBgn0036522	-0.26285044166368	0.584946836874765	0.0546789890243908	0.277355711820346	Time	Up
FBgn0036534	0.705852577739208	-0.29831774120425	-1.38758880479863	1.25867349024047	Toll10b	Down
FBgn0036536	0.525706374144969	-0.460096277394278	-0.549033243503294	0.155235552095343	Toll10b	Down
FBgn0036537	0.472159574124277	0.343744604710084	-0.0022004461221139	-0.653260864008446	Toll9	Down
FBgn0036538	-0.310013057867281	0.11060800163467	0.398285183993734	-0.211866582842605	Toll10b	Up
FBgn0036545	0.455472403564461	-0.161031940683794	0.0272186637809521	-0.67755136595202	Toll9	Down
FBgn0036549	-0.844093739032751	-0.910972363337629	-0.0452112687451629	1.24720968389441	Toll9	Up
FBgn0036556	0.700397741588449	-0.39082385527068	-0.681782231768177	0.12657815762764	Gd7	Up
FBgn0036557	-0.354421175059011	-0.434449960898714	0.792825153866187	-0.787164655363457	Toll10b	Up
FBgn0036565	0.317836945905488	-0.163999008984037	-0.387863742008882	0.184155129351972	Toll10b	Down
FBgn0036566	-0.598181433787083	-0.389550908437778	-0.18880190737474	1.13698421272615	Toll9	Up
FBgn0036570	-1.07518444502633	1.08581322312424	0.249099077975206	1.0934461838174	Toll9	Up
FBgn0036571	-0.179316173184777	-0.150938782333002	-1.24784900976929	2.26437690222355	Toll9	Up
FBgn0036574	-0.0584827197415877	0.17150191524628	-0.283075676421085	0.538443771972451	Toll9	Up
FBgn0036579	0.0594818889712836	-1.05833298060605	0.496033647073722	-0.883702246118148	Time	Down
FBgn0036614	0.112463580616419	-0.679914874119926	-0.215361655464431	0.191303463878547	Time	Down
FBgn0036621	-0.270904855158824	-0.0884275118626296	0.428231435666459	-0.31462436615836	Toll10b	Up
FBgn0036623	-0.652532144403227	-0.0877108474840929	0.796868187375457	-0.378995421581482	Toll10b	Up
FBgn0036624	0.522908502524946	0.602024218800582	-1.42217744172937	1.5690153363415	Toll9	Up
FBgn0036640	0.919265264021001	0.231165938205249	-0.536414130455615	-0.412614611065572	Gd7	Up
FBgn0036648	0.668472987334127	-0.824694485634943	-0.784265951550136	0.33647121380049	Time	Down
FBgn0036660	-0.00176124046602008	0.572083342518977	-0.739756447687754	1.19695321579927	Toll9	Up
FBgn0036661	-0.204995434595863	0.52942760050322	0.146133851721028	0.0492000471369423	Time	Up
FBgn0036662	0.879458129260145	0.596927069170352	-0.393549625383313	-0.587926391790712	Gd7	Up
FBgn0036668	-0.0307550137622673	0.228776683852915	-0.0554763848698902	0.132361932265987	Time	Up
FBgn0036671	-0.368657982223145	0.234566609847833	0.0514427177780769	0.429768654926973	Toll9	Up
FBgn0036684	0.795801310158822	0.252698786590715	-1.93969601493973	2.02504845940917	Toll9	Up
FBgn0036685	-0.333074254250835	-0.536776138667936	0.702152325109153	-0.670448353765558	Toll10b	Up
FBgn0036686	-0.788154308467854	0.090444007446447	0.888785250955125	-0.338754272919246	Toll10b	Up
FBgn0036688	-0.260650761331558	0.0999116985534056	0.122721602497473	0.164425665533996	Gd7	Down
FBgn0036691	-0.376010554812393	-0.346493138268554	0.690626512773406	-0.592109304626478	Toll10b	Up
FBgn0036695	0.0155404615268385	0.0188472483697576	0.829129301296466	-1.36043385510222	Toll9	Down
FBgn0036697	0.155619137472385	-0.240929674362261	-0.215779945546058	0.131945850639635	Time	Down
FBgn0036702	-0.0177492164155123	-0.959972435058479	0.0220427471374061	-0.0109023092800702	Time	Down
FBgn0036710	0.0202696498761181	0.0686236701182705	0.216792048267753	-0.378256326462311	Toll9	Down
FBgn0036714	2.54818719185224	-0.209178151039344	-0.473836809426507	-2.7796282109045	Toll9	Down
FBgn0036715	1.39890335095205	0.117684178807186	-2.48794337947824	2.07135110219449	Toll10b	Down
FBgn0036728	-0.322678481737829	0.499791094707682	0.602163781345701	-0.523455759572254	Toll10b	Up
FBgn0036732	-1.80023120212751	0.176827705471149	2.07660774186483	-0.848876141754652	Toll10b	Up
FBgn0036733	0.229969253802007	-0.198729527443839	0.277923102965668	-0.768676084084493	Toll9	Down
FBgn0036734	-0.473854882542134	0.0904984309332433	-0.0729976398291403	0.777043406044432	Toll9	Up
FBgn0036735	-1.63885277595484	2.18660084816335	1.07493146520145	0.544064451530867	Time	Up
FBgn0036740	0.656555076464109	-0.105584551857652	-0.474211600277314	-0.14760245408527	Gd7	Up
FBgn0036741	-0.621856174353638	0.275328756122487	-0.640413235793756	1.89914585550219	Toll9	Up
FBgn0036745	0.0120405100587306	-0.103091662971432	0.114947108933134	-0.202357332694201	Toll9	Down
FBgn0036754	-2.26604677623185	0.959923915137855	1.00533515213023	1.52892335744279	Gd7	Down
FBgn0036761	-0.449111924989887	0.0435954416600653	0.255334439627248	0.212457860045574	Gd7	Down
FBgn0036762	-0.325376892986992	0.176835470248149	0.545726200016369	-0.428570871077702	Toll10b	Up
FBgn0036771	0.367390987639092	0.299631960001903	-0.316521066048394	2.24602716827512e-05	Gd7	Up
FBgn0036775	-0.443441047601519	0.589477444927484	0.704672666528028	-0.52098844967237	Toll10b	Up
FBgn0036786	0.128143217966788	0.472353527758798	0.178546641614701	-0.466561789341373	Time	Up
FBgn0036791	3.79572672469018	-6.31967154337507	-3.68022780341114	0.66237806593077	Time	Down
FBgn0036801	0.160748790853738	0.425211163232211	-0.000315886418654407	-0.223105120531554	Time	Up
FBgn0036805	-1.34659584250827	1.03298872777633	0.117667242801155	1.68322869894459	Toll9	Up
FBgn0036810	1.56777627200544	-6.67087802410306	-3.94966394521614	4.1967112022505	Time	Down
FBgn0036812	1.71443181317118	-0.193814410269842	-0.19547010415083	-2.06928948504757	Toll9	Down
FBgn0036813	-0.00325779937734538	-0.514882284508681	-0.171226685071365	0.281015872731588	Time	Down
FBgn0036814	0.532360009280844	-0.348140142914029	-0.304001800694209	-0.249678598501446	Gd7	Up
FBgn0036815	-0.113948874330113	0.812371500964672	-0.21076276172798	0.498836426908448	Time	Up
FBgn0036816	0.738251916077634	0.86257659223296	0.101556205767643	-1.19095631365101	Toll9	Down
FBgn0036818	2.51136150495555	-0.0030235367973191	0.370669426436361	-4.09204583560224	Toll9	Down
FBgn0036825	-0.208947033803794	0.204772147489318	0.145600642109292	0.05555804335558	Gd7	Down
FBgn0036827	-0.399769250166017	-0.332115902919477	0.112006423917973	0.375253338667505	Gd7	Down
FBgn0036828	0.278189972954644	0.0397401576921367	-0.247488311503827	0.012639720742661	Gd7	Up
FBgn0036838	-0.214903716941433	0.434031183006139	0.994910582336711	-1.30755764267618	Toll9	Down
FBgn0036839	1.14050472736146	-0.264758622046641	-1.65398383169471	1.08419020912375	Toll10b	Down
FBgn0036842	-0.79498732002393	0.0601074711811947	0.639664973534144	0.0730117486769528	Gd7	Down
FBgn0036844	0.659284915470242	-0.0507375165255434	-0.858353276671213	0.468883251531885	Toll10b	Down
FBgn0036846	-0.323971865573411	-0.952784719552303	0.806269000452919	-0.851230339475668	Time	Down
FBgn0036850	-1.03224962363521	0.372424499506467	1.07982711365161	-0.307677063567625	Toll10b	Up
FBgn0036853	0.517956070650427	-0.750435912074099	0.437181355740735	-1.42644842250046	Toll9	Down
FBgn0036862	-2.6511258618781	2.06306457468764	1.03317513207712	2.0196470880673	Gd7	Down
FBgn0036886	0.305115893910763	-0.404493363413523	0.4033881881988	-1.07580302998639	Toll9	Down
FBgn0036888	-0.792701887295074	0.616019233213094	0.634710912359524	0.0778319641820856	Gd7	Down
FBgn0036889	0.640586250156832	-0.945859290567795	-1.09758162983885	0.881182666284902	Toll10b	Down
FBgn0036892	-0.598225458093032	0.499878401287293	0.827816108422344	-0.504513004047019	Toll10b	Up
FBgn0036893	-0.0971664665117143	0.682108030668009	0.621385611951751	-0.86820005218453	Toll9	Down
FBgn0036896	-1.25183907197877	1.9729274850926	-1.31977741484846	3.87249173102826	Toll9	Up
FBgn0036897	0.790646826392561	0.359769842708598	-0.337646300752839	-0.554650835644444	Gd7	Up
FBgn0036900	0.234179067046533	-1.23926722623569	0.722136703082925	-1.4918150671212	Toll9	Down
FBgn0036911	-0.330776415049945	1.34579630485697	0.389788922750556	-0.169263868604745	Time	Up
FBgn0036915	-0.850290426342607	0.0873449480863208	0.415630725793641	0.511696741911243	Gd7	Down
FBgn0036916	0.456957175482129	-0.686735300859208	0.414381623293798	-1.30477849370202	Toll9	Down
FBgn0036918	-0.500591005584799	-0.0411304935442219	1.21740216825667	-1.26940512589532	Toll9	Down
FBgn0036919	0.532654649593964	0.286309108885111	0.0772813976079315	-0.865755955303661	Toll9	Down
FBgn0036920	0.586058341514898	-1.63477710516457	-0.00188266038291734	-0.81221683798549	Time	Down
FBgn0036921	-1.15421677379316	2.07460107667463	1.02646889236287	-0.0518515716492402	Time	Up
FBgn0036922	-0.869900774851115	0.422810073207845	0.820484405045334	-0.114750931949037	Gd7	Down
FBgn0036926	-0.0654638661105452	0.856728042208523	0.00830786930438823	0.0776508615681009	Time	Up
FBgn0036928	0.0220098168384702	1.15131901392732	0.391277049082893	-0.662422327571517	Time	Up
FBgn0036929	-0.759560130363971	1.58567311394189	0.549953516459632	0.168588852289177	Time	Up
FBgn0036932	-0.569687295966258	0.201253647912298	0.357955322686891	0.214483920228938	Gd7	Down
FBgn0036958	-1.12229770036195	0.312911834515847	0.757501149916285	0.338055212461466	Gd7	Down
FBgn0036959	1.18582295974156	-0.283031170463569	-0.437814384661721	-0.942630422378928	Gd7	Up
FBgn0036964	-0.154479316097146	-0.945966171530974	-0.172169610961136	0.492900383207002	Time	Down
FBgn0036967	-0.911399817148972	0.896439707731059	0.932861334763914	-0.238480077818611	Toll10b	Up
FBgn0036973	0.00701233759077863	0.3042093287524	0.363113974203121	-0.596083943803271	Toll9	Down
FBgn0036974	-0.443706838582748	1.78479967383958	0.506065272283756	-0.199922400359751	Time	Up
FBgn0036980	0.0747614059861671	-0.53447934740117	-0.286739329587274	0.359005693863541	Time	Down
FBgn0036986	-0.0400357255726155	0.253422099459795	-0.503853521011457	0.869277930355948	Toll9	Up
FBgn0036987	0.107718604966723	-0.370305222428307	0.167706131655139	-0.420644980113772	Toll9	Down
FBgn0036988	-0.385476449253797	0.835983596572311	-0.0692876863980647	0.648110961690241	Time	Up
FBgn0036990	-0.161831510283965	-0.595705958978627	0.88198603119412	-1.19904349119317	Toll9	Down
FBgn0036991	-0.330304557949149	0.864727834362349	-0.253539920009981	0.868878861255368	Toll9	Up
FBgn0036994	-0.257199493827282	-0.134054689114471	0.151999546866765	0.112348833184057	Gd7	Down
FBgn0036998	-0.184261082314419	-0.361778088424599	0.410859612902533	-0.407102481164928	Toll10b	Up
FBgn0036999	1.23184013642	-0.165131308871456	-0.715557027572078	-0.558166244011867	Gd7	Up
FBgn0037000	-1.02874049485081	-1.81706806740062	1.0406689073443	-0.249328826986939	Time	Down
FBgn0037001	-0.255637250807623	-0.105218650903385	0.234227157728644	-0.0225993527534316	Gd7	Down
FBgn0037007	1.71136398219678	-2.07719184137259	-3.29502939949732	2.93991380596822	Toll10b	Down
FBgn0037008	1.80506740603776	0.652202415764501	-0.69367878804464	-1.39090129119585	Gd7	Up
FBgn0037009	0.0433418735893859	-0.127947928887118	-0.0810021509989298	0.0705039738855394	Time	Down
FBgn0037010	-0.34225340478261	-0.43700097254317	0.53750287968233	-0.391815812642705	Toll10b	Up
FBgn0037011	1.07410941014044	-0.894051271935827	-0.827124263477492	-0.15859903976427	Gd7	Up
FBgn0037017	0.754780593775972	-1.41357730195045	-0.151254727257453	-0.805728987891511	Time	Down
FBgn0037019	0.937482119529964	0.0872651490603941	-0.198734774797896	-0.98321507603494	Toll9	Down
FBgn0037020	-0.126745946712025	0.835471887111977	-0.366865770175677	0.768701659027998	Time	Up
FBgn0037021	0.365083614926793	0.175744421613405	-0.520755827772093	0.333015173372564	Toll10b	Down
FBgn0037022	0.35028722343078	0.229038361002519	-0.618855045414259	0.512001460533817	Toll10b	Down
FBgn0037024	-0.461601863305604	0.616713519750402	0.281138645128475	0.188165728640607	Time	Up
FBgn0037025	0.609058899871825	1.07671557394715	-0.0681784301293166	-0.737163131347172	Time	Up
FBgn0037026	-0.529504982489847	0.11384966991818	0.456286209406378	-0.000190417490592821	Gd7	Down
FBgn0037027	0.331128635295812	0.940529047113731	-0.059764198773485	-0.364125250199297	Time	Up
FBgn0037031	3.48081339656904	0.119701172963207	-2.18893362770621	-1.30758069757476	Gd7	Up
FBgn0037044	-0.803935962351256	-0.847146085021866	0.946765775020363	-0.41042325288885	Toll10b	Up
FBgn0037045	0.0870429473466339	-0.722191278267287	0.85288336913399	-1.49825615773999	Toll9	Down
FBgn0037050	0.732895099957558	-2.63971206159522	-0.930763681915209	0.483408133873473	Time	Down
