ENSEMBL	ENTREZID	SYMBOL	gd7_3h_rep1	gd7_3h_rep2	toll10b_3h_rep1	toll10b_3h_rep2	toll9_3h_rep1	toll9_3h_rep2	l2fc_toll10b_vs_gd7	padj_toll10b_vs_gd7	l2fc_toll9_vs_gd7	padj_toll9_vs_gd7	l2fc_toll9_vs_toll10b	padj_toll9_vs_toll10b
FBgn0019650	43833	toy	5.67435283349781	5.81236790823286	5.09439526210443	4.89628589957552	5.4833008845752	5.72190432349025	-1.76897974053496	0.000172623264841812	NA	NA	1.51245248873652	0.00339119538611788
FBgn0035335	38302	mRpL23	6.09202254613878	6.31296716524808	5.49723601118802	5.47804449300089	5.85770136840126	5.85304283466236	-1.45012333872292	0.000181251003774498	NA	NA	NA	NA
FBgn0033836	36487	CG18278	4.9987732961957	4.90105403669742	4.21378114349568	4.28803101390321	5.1380869776972	5.09549094089431	-2.46166840399778	0.000187558611241089	NA	NA	2.79904047561254	1.92287685786586e-05
FBgn0086445	35193	l(2)37Cd	5.73463259683895	6.0107363020958	6.34903645478836	6.75319810918004	6.49721933858443	6.46865476419858	1.34112337682978	0.000188583071187014	1.1845944961632	0.00154311345097334	NA	NA
FBgn0014029	42438	Sep2	6.03267484421583	6.36694606864494	6.73178306290069	6.9633784254897	6.66886826920145	6.74521985357181	1.18890047472245	0.000198547866438492	NA	NA	NA	NA
FBgn0034629	37446	Acox57D-d	5.27125211502958	5.3806248531165	4.50411933395554	4.56767161202326	4.89911936787159	4.72799926119576	-2.01666847311667	0.000202922764052293	-1.10967561652473	0.0473096960081126	NA	NA
FBgn0001085	45307	fz	5.97013470155505	5.8750104654199	6.57421339748656	6.56911651044312	6.48515505330024	6.38867046893787	1.21119463180551	0.00020531741877485	NA	NA	NA	NA
FBgn0022935	38718	D19A	5.23188125864582	5.2102707487514	5.85832901781337	5.99449771728967	5.80633456960297	5.68435812423025	1.53603873409409	0.000205678569880261	1.18756675822517	0.00852958838058613	NA	NA
FBgn0003861	43542	trp	4.94665900861591	5.0313387416547	5.65114081281126	5.7595231450203	5.26498571652802	5.1784015431515	1.65701393857345	0.000207614976463667	NA	NA	-1.01566150199079	0.046790094381293
FBgn0036793	40023	CG4174	4.65378713325597	4.87250093475323	3.8950953060282	3.82804815255165	3.63676733030659	3.72133364580049	-2.47596442608672	0.000207936296958018	-3.46756149646116	1.58206973433732e-06	NA	NA
FBgn0035802	2768948	Pura	6.17782097598725	6.05027690518863	5.22025626040141	5.47085100977405	5.46605156641065	5.18822285797889	-1.56289313134042	0.000219529515393756	-1.59343531113279	0.000133244654837873	NA	NA
FBgn0033391	35941	CG8026	5.36381498013699	5.11963577578572	4.4876728298568	4.43735412549362	4.66073054087047	4.82301386615747	-2.07484677508916	0.000224204662401748	NA	NA	NA	NA
FBgn0032590	34988	CG4631	4.71295886614334	4.67975090852996	5.32699858930408	5.47027899982522	5.44375212073265	5.43448271917901	1.8503969166587	0.000245946407143096	1.91107979612031	0.000143376203431255	NA	NA
FBgn0039873	43744	Smvt	4.51793882574117	4.72677053259197	5.20703959360305	5.49616476383851	5.1515549553932	5.50483292169405	1.99434844504913	0.000285062106745855	1.93940721719192	0.000515681324534847	NA	NA
FBgn0053136	318894	CG33136	3.66606397329171	3.85819752817454	4.43642004929801	4.62682801200137	4.17099248012918	3.93290553425882	2.69900537855384	0.000295305097455138	NA	NA	NA	NA
FBgn0058263	3354861	MFS17	4.70870646950659	4.6320450089343	5.60457125469787	5.21553882822682	5.2420179809006	5.20950232354974	1.8983641524659	0.000311469989770983	1.48500749402588	0.00974625821263762	NA	NA
FBgn0030941	32849	wgn	4.34470260014917	4.48437651990745	5.27689393943422	5.07090232526599	4.60948811691742	4.81265408259448	2.02597806591732	0.000321129596054717	NA	NA	NA	NA
FBgn0030792	32668	CG4789	6.74243997706687	6.84941765476376	6.08951989845117	6.23231938770655	6.36134162782714	6.49721833534889	-1.12878006695987	0.000336170056499035	NA	NA	NA	NA
FBgn0040843	50316	CG15213	5.20929204970749	5.25398908289189	3.94198191003851	3.66902634646991	3.98914140509197	3.72197262627284	-4.17001191021658	0.000344712212382778	-3.55017689435859	0.00164289316445498	NA	NA
FBgn0024321	41747	NK7.1	5.75413141482208	5.67661207447076	4.89150492604581	4.90900070730279	4.86787073063441	4.53023830370952	-1.70938720639274	0.000381003321662706	-2.24040205292666	2.71911169502258e-06	NA	NA
FBgn0037788	41238	CG3940	5.54267058914999	5.44417460469071	4.73873560675253	4.67056485241879	4.52268200110464	4.70977841637485	-1.7793690382606	0.000389449853797408	-2.01066261821831	4.49319769084916e-05	NA	NA
FBgn0046887	117327	Gr98b	2.944283898322	2.9400750547439	3.69337720496612	3.79051829707802	2.95489859659638	3.00288839554248	3.69239446604925	0.000403675266045053	NA	NA	-3.19513631486366	0.00146561720811542
FBgn0027348	44117	bgm	3.98754064885171	4.13854130922229	4.83005819655458	4.83477626245708	4.20920957543193	4.12085928335864	2.19889961010958	0.000421188824968312	NA	NA	-1.7456911598824	0.00718611577057739
FBgn0032964	35429	CG11630	6.07476611343833	5.87090006238425	5.25357672711216	5.28863211196557	5.44357308342618	5.42548649561444	-1.4719580250614	0.000425698286697547	-1.06493593218834	0.0128297711042073	NA	NA
FBgn0266369	35362	Mtp	6.33241032488993	6.4269655590358	6.91190664269133	6.98557041943672	6.70428217683875	6.7596162396004	1.00934382471125	0.000430695991090293	NA	NA	NA	NA
FBgn0036391	39543	CG17364	5.66453363664015	5.61279411502094	4.79239204719447	4.91307338323633	4.83005476268136	4.62120641238355	-1.68584750357872	0.000440436417620084	-2.02656815524568	1.81210867692169e-05	NA	NA
FBgn0032706	35131	Irk3	4.03455693328561	4.17932729931835	4.69182833904993	5.04094972868741	4.56611220566762	4.27472273242282	2.30333701179612	0.000450156190821222	NA	NA	NA	NA
FBgn0052141	317880	saturn	6.90584428871625	6.46953399267839	6.12796395380517	5.93770365265153	6.2826343206454	6.22790295439074	-1.23824879505886	0.000461643576434835	NA	NA	NA	NA
FBgn0261998	39977	CG42816	5.72157451655007	5.47213085963958	6.266230958698	6.31283287673432	5.86309039994765	5.95010474927965	1.31550154697456	0.000469929712695426	NA	NA	NA	NA
FBgn0031779	33862	CG9175	4.57467556595879	4.71463527433484	5.34092946857913	5.31275845315539	5.18409827039087	5.3390847492849	1.81803069211747	0.00047011684293687	1.67766591013053	0.0017530466494948	NA	NA
FBgn0030594	32420	CG9509	4.75262908856528	4.65162414811528	5.35840431737568	5.4945044683175	5.19922988267014	5.01328718966738	1.77337145506748	0.00049260234336786	NA	NA	NA	NA
FBgn0002592	43155	E(spl)m2-BFM	6.02323777352613	6.35770877544876	6.6802370675653	6.87997930164788	7.00833123578894	7.16874479283786	1.11793800933653	0.000509470391056665	1.60478266124665	6.10555745511675e-08	NA	NA
FBgn0034655	37477	CG10307	5.75185191351633	5.55855544997939	4.97803160799566	4.87823643810234	5.00434376411744	5.04686523063716	-1.63136039554499	0.00051654166655496	-1.33821554095634	0.00442020111220663	NA	NA
FBgn0041087	53558	wun2	6.6108327109575	6.54998115907302	6.00932695120362	5.89231098684333	6.03469042137337	6.09785372267041	-1.15788251305115	0.000518260277117603	NA	NA	NA	NA
FBgn0259878	2768836	Fs	5.7786880496234	5.71087896844903	5.04923619925936	4.94713665643603	4.95191002292906	5.2625940041784	-1.63165625995544	0.000528580939840321	-1.29146048056282	0.00651866349102718	NA	NA
FBgn0038285	41815	CG6974	4.92281123524375	5.07047362826571	5.82601139690718	5.55482367703342	5.56695536103543	5.37987000756167	1.61798271424934	0.000529979929735315	1.18261286370583	0.0234501437400198	NA	NA
FBgn0024189	44097	sns	5.32145334457657	5.54458589011731	6.21800381043432	6.11714409631433	5.59740639027164	5.22304311809727	1.43529864111955	0.000558510391147509	NA	NA	-1.43637674740168	0.000847700228012051
FBgn0032972	35438	CG10834	4.9238969214153	5.03505403769399	4.03743070579867	4.29221237196863	4.17270497603379	4.29619221192501	-2.18270739167591	0.000558538817862678	-1.88144902028384	0.00225392135334229	NA	NA
FBgn0030484	32299	GstT4	3.83086675976296	3.7749349695236	4.45933129874127	4.6608859833089	3.91620000268998	4.04226670798024	2.4370562526073	0.00056329469492448	NA	NA	-1.61552465711528	0.0322314030461798
FBgn0050432	246611	CG30432	4.65824471477928	4.56113024657121	3.98740357436407	3.85584273776764	4.41423009683191	4.45603138410919	-2.57542798863965	0.00056329469492448	NA	NA	2.1383839169895	0.011121746634527
FBgn0053977	3885575	CG33977	5.36351818899121	5.10921432089756	4.57805320321366	4.55703706613644	5.2568664473864	5.16977291845603	-1.92070578893691	0.000621853202521623	NA	NA	1.84352913147489	0.00191588655547321
FBgn0011829	43875	Ret	4.66814637353139	4.71701761342365	5.35436598420679	5.35812273988141	5.27240030963035	5.42158541854901	1.74477797899167	0.000641380625649848	1.71849588048571	0.000876952743044334	NA	NA
FBgn0036352	39500	CG14110	5.52030918095684	5.69510170364141	4.92814693412154	4.85587875843849	5.17723483355931	5.04779642291708	-1.64378295018697	0.000683357208103583	-1.01989355281994	0.0445252226360147	NA	NA
FBgn0035906	38974	GstO2	6.72670456739804	6.86297167198074	6.21245499656862	6.19109001662654	6.38464554608042	6.46913945266516	-1.05693031207712	0.000695575658235741	NA	NA	NA	NA
FBgn0261113	42267	Xrp1	6.42956712632947	6.29616723178619	5.50536439594294	5.80894546498255	5.48858331674453	5.44967630334816	-1.28021974077908	0.000703282263525382	-1.72189767245416	2.95641068836256e-06	NA	NA
FBgn0051406	318715	CG31406	3.40167076579348	3.42319844215759	3.9599058478254	4.12626240069969	3.98624504198201	4.00568322865739	3.36926956435422	0.000726888897906422	3.20443010892819	0.00179368491849457	NA	NA
FBgn0263121	45780	Prosalpha1	5.47866280001678	5.2445334981912	5.99531105396308	6.10485675456726	5.6477473001271	5.67645704849964	1.37806151362328	0.000745553003499058	NA	NA	NA	NA
FBgn0263121	246582	CG30382	5.47866280001678	5.2445334981912	5.99531105396308	6.10485675456726	5.6477473001271	5.67645704849964	1.37806151362328	0.000745553003499058	NA	NA	NA	NA
FBgn0263121	45780	Prosalpha1	5.47866280001678	5.2445334981912	5.99531105396308	6.10485675456726	5.6477473001271	5.67645704849964	1.37806151362328	0.000745553003499058	NA	NA	NA	NA
FBgn0263121	246582	CG30382	5.47866280001678	5.2445334981912	5.99531105396308	6.10485675456726	5.6477473001271	5.67645704849964	1.37806151362328	0.000745553003499058	NA	NA	NA	NA
FBgn0025814	44110	Mgstl	5.37363677227493	5.14128864578944	4.47633480442513	4.6964023614398	5.32741019627392	5.34248850965309	-1.91515669505336	0.000747118321095355	NA	NA	2.04327202422065	0.000416391975090545
FBgn0031907	34016	CG5171	5.17018362268121	4.81622509742001	5.5516308429577	5.90780867854361	5.67433193876371	5.62067514697892	1.66544330469721	0.000796476716529095	1.47058392824399	0.00484913338360004	NA	NA
FBgn0004657	44885	mys	6.05313536038326	5.97173961968519	6.61897552251257	6.60473996702201	6.12555490921331	6.28361581864412	1.10229772041605	0.000803034910959386	NA	NA	NA	NA
FBgn0028956	36961	mthl3	5.61833722389353	5.37402168395724	4.81992173564047	4.72465589120999	4.78388591898781	4.82690108806969	-1.6763916391497	0.000812759517650144	-1.54729204626261	0.00173073025286308	NA	NA
FBgn0036414	39571	nan	4.87954147969562	4.79398278406709	3.95730390033414	4.1948206528099	4.23734384086714	4.3051060521729	-2.22664461650518	0.00081302519320362	-1.42908877918915	0.0309803363986492	NA	NA
FBgn0001147	38004	gsb-n	3.50372852101647	3.46681313772162	4.16677973858789	4.12219712727357	4.11249716314531	3.87626760580651	3.05771984117302	0.000829350606797863	2.64035196884383	0.00681485922746069	NA	NA
FBgn0037944	41420	CG6923	6.6245925219468	6.65872423458816	6.13452016435361	5.9877530461651	6.47691378783554	6.51026340607094	-1.07858330977537	0.000893277299682989	NA	NA	NA	NA
FBgn0034861	37710	CG9815	4.91368701389616	5.23056033459132	4.30501629101731	4.2546002793123	4.10443255215878	4.15035088908576	-1.9726442262872	0.000896095911489008	-2.53705285065604	2.13078273802819e-05	NA	NA
FBgn0031012	32925	CG8051	4.18999887345876	4.07999566961961	4.86928898418501	4.97913339829426	3.93885705882148	4.21721395704092	2.05715356119089	0.000987611724648473	NA	NA	-2.26605598623817	0.000472784797608888
FBgn0047038	39214	ND-13B	6.2289299954857	6.23351888878645	6.8437616743034	6.71850301557236	6.73813493659785	6.8509775144159	1.00071659853754	0.00104763905925501	1.02039068980104	0.00082928843185782	NA	NA
FBgn0051815	318959	CG31815	3.6442452723974	3.93175528268374	4.45515171190537	4.35748451500523	4.49762227810732	4.4072031192854	2.61956659874573	0.00115388118516693	2.71400128399081	0.000766264407719528	NA	NA
FBgn0031945	34058	CG7191	4.73135555765682	4.41467462630182	3.87985055760289	3.70780594380806	3.69582210040681	3.7088520935244	-2.32893826537458	0.00115859562379644	-2.75536404235554	0.000128762643334105	NA	NA
FBgn0023525	31209	CG3191	6.30708370726244	6.32101959297445	5.76367882291019	5.65764202545133	6.04130859892722	6.09284647095318	-1.18504649527938	0.00116098203403931	NA	NA	NA	NA
FBgn0002734	43150	E(spl)mdelta-HLH	5.87416512303265	6.12035876749832	6.47662419417725	6.60058234436102	7.14887235941011	6.99049082403125	1.07949737657187	0.00116211352128483	1.93967829296902	2.48522333015141e-11	NA	NA
FBgn0032843	35291	CG10730	5.68194515174118	5.58636706442904	5.05514866092913	4.93249166321967	5.45883171930379	5.53941873721045	-1.52886765294394	0.00117370065933067	NA	NA	1.25573873883451	0.0190198817375925
FBgn0034126	36838	jtb	4.54124180750503	4.37882566910445	3.84073099893099	3.59568262186799	3.93124648559418	3.80474408134174	-2.5386313448659	0.00118338563585288	-1.69502532939946	0.0250098170464926	NA	NA
FBgn0263930	39013	dally	5.03216925628612	5.22914438481286	5.66541910476289	5.75766574061112	6.16578047091352	6.18299611566562	1.42549735481018	0.00121069279267394	2.24850417564749	9.97937905966276e-09	NA	NA
FBgn0022160	47611	Gpo-1	6.29601752996009	5.98119387170713	5.57214560054483	5.5734961424013	6.51411819340097	6.520898444922	-1.26355010554631	0.00131875060113174	NA	NA	1.87194151305721	3.17584813546577e-07
FBgn0003499	42162	sr	5.65703697050267	5.78541557960556	4.96539644684627	5.04053262007714	4.74089481669806	4.91694238491659	-1.49195018789956	0.00131875060113174	-1.95309454245037	1.90718574692674e-05	NA	NA
FBgn0035903	38971	CG6765	6.00100273569562	6.08717487274037	5.50394399217336	5.27147559551502	5.53055338952686	5.64075261468053	-1.33401098903814	0.00131875060113174	NA	NA	NA	NA
FBgn0030181	31947	CG12645	5.37959891653906	5.43710780418308	6.04492051587366	5.96618478220971	6.3022198237881	6.07645095776224	1.29675598856302	0.00131892507620996	1.62776324299698	1.94714226123074e-05	NA	NA
FBgn0037144	40441	CG7458	3.08193555334912	3.11694139465093	3.69582209066247	3.74545775492531	3.4210935317529	3.49235364620368	3.58491752420063	0.00136705649191847	2.69500569566417	0.0333326460525335	NA	NA
FBgn0033422	35980	Or45b	3.76381584136464	3.52932358497827	2.83859996713887	2.94550830094484	2.991468141759	2.92417887024706	-4.01155284289058	0.00137096774817213	NA	NA	NA	NA
FBgn0039955	3355072	CG41099	6.5808175582316	6.61935546637826	5.96771488108233	6.11539163249592	6.65160408011734	6.73360729608071	-1.05133480500406	0.00140976752722723	NA	NA	1.20734962492057	0.000239407367161148
FBgn0034301	37064	CG5756	5.15015148613129	4.92527508707859	4.24885559264693	4.45347509386479	4.69515099687293	4.75614400652019	-1.95611319508346	0.00142044478461339	NA	NA	NA	NA
FBgn0014380	41136	RhoL	3.32134127482872	3.45522710504189	4.0979751877954	4.10844454493279	3.45000681814743	3.35817663514407	2.618312572499	0.00148909646196665	NA	NA	-2.44602748841653	0.00404038951816902
FBgn0023091	35404	dimm	4.65465164008876	4.65521020000897	3.85898574741512	4.04067099783186	4.16894434666905	4.1367805399957	-2.21404110070043	0.00165171445908243	NA	NA	NA	NA
FBgn0032057	34194	CG9287	5.162809436632	4.99857743266777	4.44427453834858	4.3041458337577	4.6025531207177	4.39503185377707	-1.87263300020764	0.00165171445908243	-1.39010298783212	0.0201437474073519	NA	NA
FBgn0261602	44251	RpL8	6.13519009131432	6.29550340014424	6.9271002905748	6.65279114099807	6.21305110716856	6.35151299449023	1.02900525041972	0.00166140357952838	NA	NA	NA	NA
FBgn0028955	35932	CG8788	5.28622361330132	5.21040120821411	6.01692972505099	5.76678919693896	5.49122506713522	5.47603935735779	1.35284235981401	0.00166503856480812	NA	NA	NA	NA
FBgn0032100	34240	CG13108	6.01435748754371	6.07664834512849	6.55262956593098	6.71189569079547	5.92547599853622	6.15870601262262	1.0629387501245	0.00166503856480812	NA	NA	-1.05136833398852	0.00296801945552323
FBgn0051642	326149	CG31642	4.98859432009432	5.01931538573282	4.3541530884162	4.30950992396563	4.72152051297595	4.54172260326771	-1.90567026882482	0.00169426112280317	NA	NA	NA	NA
FBgn0260393	40216	CG17147	5.06771217313435	5.20795870869088	4.46676369760664	4.38419265895319	4.60353701066956	4.39084977332104	-1.81878782743243	0.00177032949814587	-1.51727502226089	0.00882729433640227	NA	NA
FBgn0030880	32773	CG6788	4.64131612297202	4.60947886408893	3.8969914519345	3.9021831737661	3.81875240208125	4.01058270593189	-2.18053794035463	0.00183621827531765	-2.02534894772267	0.00299936682923335	NA	NA
FBgn0025641	31075	DAAM	5.91326920901796	5.97494099820195	6.46709666660629	6.51248990299982	6.42373014422236	6.48096993897006	1.04405662500195	0.00186015036328189	NA	NA	NA	NA
FBgn0015570	40908	alpha-Est2	5.40618564703555	5.36630978141921	4.61547432157167	4.63027601959701	4.68904670908413	4.27739818625585	-1.7387706511216	0.00189177204910381	-2.09806052302248	0.000144550713511517	NA	NA
FBgn0029728	31414	CG2861	5.29332180210589	5.46402153181693	4.79731491555363	4.73658858674986	5.4129169396421	5.58839599825098	-1.64268640847215	0.00189177204910381	NA	NA	1.8885803988372	0.000339807564742473
FBgn0028499	42178	CG7985	5.36133137792605	5.44283315236411	4.69638619887212	4.7607848013016	4.83244035323746	4.91353367375452	-1.60067462242984	0.0018947585246825	-1.15906910697293	0.0280280174847241	NA	NA
FBgn0033234	35745	MFS12	4.83737240942749	4.58077483257037	4.19394600656609	3.95470019148386	4.62141767321006	4.60729430896795	-2.22145605002845	0.00189644382252346	NA	NA	1.96641748341385	0.01320540815505
FBgn0032330	34530	Samuel	5.64225739187858	5.40872190123847	4.74756222500379	4.92295095164523	4.97540866269886	4.8210175935875	-1.57117923976502	0.00191729080887916	-1.37512132911586	0.0067479848040559	NA	NA
FBgn0052407	38667	CG32407	3.76568934897187	3.88265807554881	4.34896172951754	4.66333869200011	3.93136321251705	3.97532901535448	2.21307819413405	0.00192714978325866	NA	NA	-1.5978457271093	0.0396533819470241
FBgn0265048	41921	cv-d	5.83788262937232	5.87213170471568	6.43394947283051	6.44505767241356	6.06807443846334	5.8707208348965	1.09262043803337	0.00194036666482983	NA	NA	NA	NA
FBgn0259239	40335	CG42337	4.26514690980042	4.44902253894605	4.98663176759803	5.16417478546221	4.37062666900832	4.17263495978016	1.79842133856929	0.00195389214632091	NA	NA	-2.06556459103539	0.00059159513284065
FBgn0004360	35975	Wnt2	4.73465498703713	4.78212336902237	4.13463552516955	4.033140751531	4.32340165393691	4.27178946011473	-2.05036906998547	0.00197025187516116	NA	NA	NA	NA
FBgn0053289	2768987	ppk5	5.35454235676883	5.4835847625286	4.79775949192594	4.67807066667899	4.76277064815116	4.84649493565075	-1.59130970624013	0.00200583126586583	-1.36501657592281	0.00813177054880577	NA	NA
FBgn0000479	31309	dnc	5.23543373519811	5.34150259714273	5.99834165361997	5.87727680802162	5.49693280289688	5.20521774016388	1.33533618479544	0.00205869807653047	NA	NA	-1.15015935396177	0.0141694048745588
FBgn0025115	34807	Acyp	4.77810410628897	4.57138618191193	4.00722161983341	3.87046079365382	3.78738016385846	3.89643294173965	-2.09593663214405	0.00206687198803459	-2.49849081428421	0.000230881492764531	NA	NA
FBgn0016120	42291	ATPsynD	4.73965418935687	4.53550359091104	5.41121972039445	5.17146177894157	5.22937828306852	5.24220347808274	1.68635813647538	0.00206687198803459	1.55013781757952	0.00651866349102718	NA	NA
FBgn0250821	40536	CG14644	2.92636685129828	3.01909961856557	3.55746586519238	3.78871815566725	2.9750528127812	2.90378701878533	3.04537897968994	0.00206855910373639	NA	NA	-3.32447230309066	0.00172493483272474
FBgn0261287	43088	ymp	5.8835020675648	5.98215158937105	5.31726267224279	5.30710782565121	5.53132023662846	5.53124576075849	-1.29850677492717	0.00207415149022179	NA	NA	NA	NA
FBgn0037684	41117	CG8129	5.251380888783	5.36631559177581	5.87406784845109	5.95069978526161	5.64414604795662	5.5679307685373	1.28358934781371	0.00209581229699893	NA	NA	NA	NA
FBgn0037183	40488	CG14451	5.23590126988821	5.19410016991635	4.5198958632538	4.57388819121965	4.66106936640841	4.70364712536765	-1.68110669217606	0.00219953653634351	-1.22917572003764	0.0277473991434012	NA	NA
FBgn0054031	3885665	CG34031	4.15331165889443	4.19756332644085	3.60805436517328	3.40096430214536	3.69740841035631	3.74088274942788	-2.69170571175944	0.00221820437659987	NA	NA	NA	NA
FBgn0010438	41968	mtSSB	5.85943955729988	6.03805285106109	6.46534966473902	6.53837746540007	6.23697372984262	6.20187746368942	1.04463592030685	0.00225143058097566	NA	NA	NA	NA
FBgn0050287	246530	CG30287	5.04958554632168	5.2857121545982	4.42722720596571	4.55120170883735	4.94182008516829	4.66409450666769	-1.80503130921608	0.00238733975734342	NA	NA	NA	NA
FBgn0085306	5740553	CG34277	4.30327273748235	4.45914639139638	3.68690726548894	3.7846023111362	3.99464975362458	4.18005440068262	-2.46102642692388	0.00240502683431689	NA	NA	NA	NA
FBgn0265042	42742	Irk1	5.3577733606466	5.40802157431073	4.65695142437556	4.74643908652444	4.64728243238518	4.81826778601917	-1.58931434902344	0.00240502683431689	-1.46452052502452	0.00493174064606947	NA	NA
FBgn0044511	318249	mRpS21	6.37167176611203	6.27181890133699	5.7748514891338	5.69701272520125	5.83737678976681	5.75242085259546	-1.11907262232851	0.00241441088618335	NA	NA	NA	NA
FBgn0003888	37888	betaTub60D	5.37002548152393	5.50397874054504	5.93679248392002	6.1400238876712	5.7048152440101	5.57477892898214	1.2395484008659	0.00242140502540317	NA	NA	NA	NA
FBgn0032167	34322	CG5853	4.02959365060168	4.05530556568544	4.65291210483978	4.8215509250931	4.03919302442898	4.42583813328081	2.07601672492336	0.00247736878486156	NA	NA	NA	NA
FBgn0032433	34660	Oatp33Ea	4.34287113748431	4.65383227087658	5.00939789721372	5.2895882558379	4.81181331702619	4.90815915852744	1.75647855543095	0.00253538324344068	NA	NA	NA	NA
FBgn0037364	40701	Rab23	6.12340302198941	6.15220409061694	5.61929145091391	5.48246100776164	5.82632182136642	5.92434854782363	-1.18738189289697	0.00255568710469096	NA	NA	NA	NA
FBgn0010905	46194	Spn	5.93710561599294	5.98948367944589	6.47012381212874	6.50864950988354	6.52894445791277	6.51753176860261	1.00809838415169	0.00260123207347781	1.06022800976488	0.00138835894273978	NA	NA
FBgn0038037	41520	Cyp9f2	6.19744792417006	6.3062651886804	5.50410303256312	5.73241378446421	5.45225858011334	5.52584750696205	-1.17263501313944	0.00261600526615128	-1.4688638700498	0.000104130254965253	NA	NA
FBgn0013732	35564	sced	5.82445738716397	6.11615505565956	6.42204002609726	6.63840910365013	6.42140659618256	6.31742225455793	1.06929869141248	0.002624939393484	NA	NA	NA	NA
FBgn0037841	41303	CG4565	6.14067495589571	6.20413464109919	5.48366148177103	5.65199983890912	5.74459827397495	5.93823821004147	-1.19400816844745	0.002738890227474	NA	NA	NA	NA
FBgn0264449	31031	CG43867	5.44627343098949	5.68267685349557	6.13849040484286	6.14516575645507	5.87310320174892	5.85725058861521	1.16666874998909	0.00285624764506149	NA	NA	NA	NA
FBgn0034627	37444	eEFSec	6.4485920424121	6.14896711067485	5.69686925360117	5.7398217557137	5.89905554919415	6.10141019277418	-1.15944043097231	0.00289518131806985	NA	NA	NA	NA
FBgn0036335	39477	mRpL20	4.88431717472494	4.87391053915212	4.16248180591844	4.28104521893127	4.36938148330794	4.56457832701953	-1.90337928278526	0.00302822812907128	NA	NA	NA	NA
FBgn0285896	39564	btl	5.44637217516571	5.51513583790163	5.95887125807775	6.14881150784311	5.94331569652074	5.80709175292018	1.19464097361699	0.00303364613496962	NA	NA	NA	NA
FBgn0052313	317973	CG32313	5.67573676829491	5.9894742357267	5.16213178895576	5.17769350625567	4.99225876375517	5.15000097569457	-1.36583905415836	0.00306729471652724	-1.5944510069042	0.000415723211884846	NA	NA
FBgn0035173	38104	CG13907	4.7763087555756	4.67063681332883	5.27373202445296	5.44068000098639	5.18562591333801	4.98195737046616	1.55611581911662	0.00310368399118123	NA	NA	NA	NA
FBgn0024196	36963	robl	6.49789692399722	6.59263848368258	5.95703264350892	6.02568010886592	6.13301205127244	6.29991713292569	-1.01980381424356	0.00321343779137912	NA	NA	NA	NA
FBgn0050467	36719	CG30467	6.05851403366804	6.17642668811555	5.49574510365503	5.53759160706576	5.60153517648691	5.51397905260949	-1.17692589999702	0.00324307035665281	-1.07071746067138	0.00781133086802024	NA	NA
FBgn0010383	32858	Cyp18a1	4.40317429403601	4.4746751094942	4.8918227415534	5.23711590359851	4.75949067346985	4.72469909266211	1.72020436439478	0.00324912880072102	NA	NA	NA	NA
FBgn0051038	43535	CG31038	4.9542892665714	4.78279252389772	5.50512756268078	5.5138456771832	5.02286431137831	5.04717172362081	1.439281565947	0.00337568050399416	NA	NA	NA	NA
FBgn0034312	37081	CG10916	5.83686130955072	6.02374758824606	5.22949122422948	5.40092431687116	5.50659268136815	5.58939900394305	-1.27519157674146	0.00344730401262421	NA	NA	NA	NA
FBgn0026403	36089	Ndg	4.52648637145914	4.5584323119468	5.18257458261	5.20861103915152	4.73606989041608	4.40909888903718	1.65625985525289	0.00347487034097116	NA	NA	-1.50797200219274	0.0126823141996795
FBgn0031554	33585	CG15418	3.41019103849951	3.42637050314045	3.95959459259178	4.08523702709593	3.62600295916576	3.69717363129069	2.52273456273902	0.00355777598353445	NA	NA	NA	NA
FBgn0034567	37375	CG15651	4.96074388471575	4.85925356792208	4.16840623547524	4.34246969164409	4.44350215779238	4.41808120090366	-1.8268352154979	0.00361872607007126	NA	NA	NA	NA
FBgn0039611	43410	CG14528	4.00866482985134	4.24624475838348	4.68290472975817	4.79168678028029	4.51980143413033	4.47991317838013	1.91569064859984	0.00361872607007126	NA	NA	NA	NA
FBgn0034464	37259	CG11018	5.22095715479208	5.18819677011922	4.78531792398802	4.46267883315844	5.56528933871822	5.39370757080485	-1.68841800459188	0.00368312805852946	NA	NA	2.23806967981972	5.38191357012564e-05
FBgn0023000	38058	mth	6.03793199325949	6.12481190847152	5.60576809772165	5.20171381372095	5.53306858539398	5.23789779670626	-1.30607109324369	0.00374379588955127	-1.33886375276982	0.00278651697341195	NA	NA
FBgn0083943	4379852	CG34107	5.13293511568829	5.00608580416345	4.46822040416475	4.32646656894847	4.28980609541207	4.35985215308855	-1.68566885288645	0.00380092381009175	-1.90584588378447	0.000868225476770458	NA	NA
FBgn0086710	44059	RpL30	5.8415191664245	5.91511633882761	6.36332017130606	6.45925343352884	6.12197473007469	6.13310104977686	1.01603210533481	0.00380092381009175	NA	NA	NA	NA
FBgn0032135	34282	GlcAT-S	4.92144885161247	4.82232021245506	5.40900308610474	5.60975397543091	4.85350712331485	5.02994561142483	1.43469088945435	0.00397132567422562	NA	NA	-1.24479940548861	0.0214031938616138
FBgn0052423	38605	shep	4.24391931188995	4.27049731580067	4.91688762839074	4.92011369771213	4.16983307398146	4.43862574876126	1.76763998443061	0.00410571401948042	NA	NA	-1.55818061326822	0.0182549048625654
