ENSEMBL	ENTREZID	SYMBOL	toll10b_5h_rep1	gd7_5h_rep2	gd7_5h_rep1	toll10b_5h_rep2	toll9_5h_rep1	toll9_5h_rep2	l2fc_toll10b_vs_gd7	padj_toll10b_vs_gd7	l2fc_toll9_vs_gd7	padj_toll9_vs_gd7	l2fc_toll9_vs_toll10b	padj_toll9_vs_toll10b
FBgn0014343	39441	mirr	8.92669265471145	9.83688290833305	9.75855358625368	9.03048633754644	8.39057150900528	8.76434112325935	-1.16347322568943	4.09884297763746e-07	-1.74301866285303	4.62935173862983e-15	NA	NA
FBgn0015600	33526	toc	9.85226257647671	9.33822458749484	9.20409943528675	10.2069483495186	9.90914675576978	10.0527071285146	1.1283325123511	4.42451130198099e-07	1.04544568241046	7.16620170043342e-06	NA	NA
FBgn0046887	117327	Gr98b	5.16010806096162	3.39363884985057	3.44053333552242	5.34237202794223	3.92743889490714	3.47416071891003	6.47697882324271	4.44024537267607e-07	NA	NA	-3.77506865877426	6.43312614725879e-07
FBgn0010409	36985	RpL18A	10.1025553049649	9.59414699370674	9.18628320689508	10.4220407812205	9.61836909808394	9.72917711151107	1.24502979239228	4.61917724054652e-07	NA	NA	NA	NA
FBgn0001319	45318	kn	6.29183210513994	5.08232691293316	5.30399035339644	6.33966469223626	5.71604736255949	5.99730775416245	2.19992673633592	5.21587021538311e-07	1.44880470672769	0.00783163688448073	NA	NA
FBgn0002609	43156	E(spl)m3-HLH	6.93337079422438	5.98412284813139	5.96425369255704	6.86318633292183	7.03430951926357	7.20343494035866	1.67592641890708	5.40990796700345e-07	2.03181710691375	4.06711513621325e-10	NA	NA
FBgn0033051	35528	Strica	5.85105564904136	4.7831458067835	4.47347554936797	5.80078169104925	4.97253054821503	4.94979012351692	2.56730924110332	7.57991515246964e-07	NA	NA	-1.67856057395785	0.00255925661036127
FBgn0036366	39514	CG10133	8.09647206882201	7.36956762830595	7.43107925034269	8.52491531905354	7.96294570514356	7.69975771508514	1.42429094321969	7.57991515246964e-07	NA	NA	NA	NA
FBgn0004863	42544	C15	4.56903561787271	8.48710624700588	8.40343597243718	4.89121225069407	5.14381145501525	5.33550504877268	-7.30111331364257	8.64030162417103e-07	-5.08536136480097	0.0012325867991306	NA	NA
FBgn0033480	36050	mRpL42	8.98412493837355	8.27300921918205	8.37846972149315	9.13910816315004	8.57555154756813	8.42762888614195	1.08504415879784	8.64030162417103e-07	NA	NA	NA	NA
FBgn0036895	40142	ms(3)76Cc	5.91549360992067	7.04593473692074	6.924249792126	6.12380912598833	7.10653649316444	6.87461470266615	-1.72312517554326	9.23378597015509e-07	NA	NA	1.73584228962544	1.50626985456197e-06
FBgn0036121	39237	CG6310	6.57773069076591	5.77848703203407	5.75848183596557	7.23770042495589	5.78005719174102	5.77049548142415	2.00327077405545	1.02219264398744e-06	NA	NA	-2.01047248200024	2.69426621009252e-06
FBgn0034052	36751	CG8299	4.10595165285131	5.17388667531073	5.54407385990828	3.79660582112856	3.89920221011743	3.74085898163994	-3.25757463275243	1.06495469801443e-06	-4.20281932757487	9.28344446598637e-08	NA	NA
FBgn0031879	33983	uif	9.82242626518775	10.7386286882676	10.640107664208	10.0094357183996	10.1013378570774	10.4977267892512	-1.1079350262398	1.06834183787582e-06	NA	NA	NA	NA
FBgn0035169	38100	CG13890	7.12604359719987	6.2872343435224	6.23165008523102	7.28839952939784	6.49448368672252	6.69697737191722	1.58702728766785	1.1095521771215e-06	NA	NA	NA	NA
FBgn0037720	41163	CG8312	7.49544559844568	8.47999618298905	8.40520312405371	7.62961991376004	7.70589161232098	8.12705128456472	-1.33708240997307	1.12794057917414e-06	NA	NA	NA	NA
FBgn0259935	2768945	CG42458	5.35906460481455	4.09199456351102	4.0791826944818	5.28143796366949	4.26041168773938	4.12342754500875	2.95285585590949	1.15238174917779e-06	NA	NA	-2.62116085431457	3.83290513713769e-05
FBgn0001150	31227	gt	8.04052300768418	7.34350930057139	7.17971953155881	8.07172035385187	7.87990799910006	8.04847695691766	1.2467599654199	1.39683192567201e-06	1.12256779461397	4.21764410203945e-05	NA	NA
FBgn0029943	31666	Atg5	6.76460016545082	5.7660196890431	5.83754393505003	6.77050775839615	6.65584621566381	7.01082715225726	1.77625727456064	1.39683192567201e-06	1.91866667921169	2.01118692250524e-07	NA	NA
FBgn0037156	40458	CG11523	7.52909480642246	6.39244249521582	6.75646923731587	7.56877415483468	6.62011301449373	6.60978008079394	1.5183511215615	1.45932530681123e-06	NA	NA	-1.4883463946482	6.51428316135383e-06
FBgn0010053	251984	Jheh1	6.26048748397488	5.36171414004312	5.16645031781315	6.46303599691768	5.47504714148067	5.69566487830793	2.08062888861661	1.47133653169571e-06	NA	NA	-1.3525958027902	0.00478125563481695
FBgn0040349	31046	CG3699	5.22111743764867	6.20736374910427	6.20008403248724	5.25423621717581	6.58573402842506	6.40276015740489	-2.07178761504036	1.70592742398463e-06	NA	NA	2.55363833386259	1.50495661211974e-09
FBgn0052485	38363	CG32485	4.14854774389662	5.47509897908344	5.33970009036755	4.22651657219597	4.34039400109104	4.38471271486624	-2.93587826613399	1.7453143405259e-06	-2.28328285880582	0.000243382292353589	NA	NA
FBgn0031270	33241	CG13689	5.99546524425048	4.81577108715456	4.8971290041124	5.79968689058568	5.98313182925904	5.7580995876769	2.3496220753137	1.75148106876131e-06	2.30153032452016	6.16027099517082e-06	NA	NA
FBgn0037007	40278	CG5059	7.46266479691262	8.41396341179218	8.12553223332306	7.53533164876043	8.4551899313995	8.38060724944927	-1.21979766638746	2.13749928146435e-06	NA	NA	1.42502148592548	2.36040022258272e-08
FBgn0033827	36478	CG17047	4.8856278555488	3.59189610764013	3.61245579794778	4.80359098157618	3.85170213754372	3.6720541945801	3.60833645386786	2.59336441369969e-06	NA	NA	-2.83802056748011	0.000217312197802361
FBgn0052053	39178	CG32053	7.59382464057914	6.83698308350444	6.85249246992661	7.82496498596544	7.16175790434486	7.41454155444364	1.38934784267189	2.60530267508136e-06	NA	NA	NA	NA
FBgn0038833	42469	CG15696	6.05524103563792	7.24037320672912	7.07527768512593	6.17161826283735	6.2922307680656	5.83909866372215	-1.72027207976419	2.69326441260686e-06	-1.81838387528949	1.4122725898992e-06	NA	NA
FBgn0036485	39653	FucTA	5.27810490464828	3.90723314287026	4.10238970630792	5.23810196888699	4.09487761104776	3.92930999970609	2.9607938639792	2.80728019899686e-06	NA	NA	-3.09126728681487	6.43058169135539e-06
FBgn0028410	34705	Pk34A	8.19526303051958	9.0035468039407	8.93341153006515	8.24503351381137	8.97043384229059	8.63214801948601	-1.12231301399496	2.81831035427729e-06	NA	NA	NA	NA
FBgn0031836	33924	CG11050	10.1591004537042	9.6801358945116	9.52560409662421	10.5271202630897	9.70192001198699	9.90958234141299	1.08006427734293	3.03605202087896e-06	NA	NA	NA	NA
FBgn0085474	5740761	CG34445	5.39491594017199	6.65820370138521	6.59771495719697	5.7304356434909	5.68943786129215	5.70135645998385	-1.87770677458892	3.39031836572933e-06	-1.62382171231245	0.000146838463713714	NA	NA
FBgn0034005	36693	ItgaPS4	5.89591505659722	4.55487730467425	4.86133345937109	5.82511824110213	4.99943798071549	4.97431226607533	2.38270238030109	3.46843444061721e-06	NA	NA	-1.695531392413	0.00225281511153431
FBgn0035542	38543	DOR	7.1811562117776	8.0023260498007	7.943603854314	7.16404352205199	7.97363926525463	8.32944399848232	-1.28412488766554	3.82197267259103e-06	NA	NA	1.57912962898809	6.80226285112481e-09
FBgn0004898	43011	fd96Cb	5.10343557844341	4.16894462377896	4.13272709088291	5.27358162066517	4.99030153009255	5.22208277876817	3.0826959315698	3.90358125690021e-06	2.94792427202602	2.34795062373063e-05	NA	NA
FBgn0041156	38884	exex	6.43172625985812	5.25858433370824	5.34755156776863	6.21263529982528	5.70691192945744	5.66345518742796	1.94701235415612	4.04461333665048e-06	NA	NA	-1.1322158118965	0.0200230859228157
FBgn0004878	44018	cas	6.7517834551804	5.39818925538618	5.73812072346204	6.55626847829724	5.88903620889681	6.24399539876627	1.9514017425633	4.04461333665048e-06	NA	NA	NA	NA
FBgn0032202	34371	REPTOR-BP	8.75149081376194	8.04773391247679	7.83525071445375	8.71517934308245	7.82560632192136	8.1376189653447	1.16912029293584	4.5700900012356e-06	NA	NA	-1.08472597027324	5.6270085186746e-05
FBgn0034514	37316	CG13427	7.17217350900935	8.10395674622832	7.86473433169349	7.25653027787062	8.20712213984864	8.07315327848896	-1.2370722069315	4.5700900012356e-06	NA	NA	1.46017291616401	4.51041480174384e-08
FBgn0262531	12797926	CG43085	6.96058259593111	8.22930762305139	7.82621870609299	7.21732002097781	7.16920819460659	7.48192670404578	-1.46773100916477	4.63982385144552e-06	-1.05830787680579	0.00388220145219435	NA	NA
FBgn0034636	37456	twz	9.85090778964098	9.3648685671709	9.085017797417	10.261468424818	9.62738959108077	9.989636046443	1.22535469992713	4.67664073529995e-06	NA	NA	NA	NA
FBgn0001233	38389	Hsp83	7.82206320785053	7.20880098260328	7.10280372600767	8.0320378299299	7.75642325778801	7.81403500241817	1.22541358752578	4.99966713341795e-06	1.01019269328358	0.000694496180936035	NA	NA
FBgn0035151	38080	CG17129	6.33246719730308	7.30120893942986	7.2405765406155	6.5064763315662	7.10150716099062	7.24611062971134	-1.43800525434903	5.06007266887258e-06	NA	NA	1.30226518583371	0.000112539482389532
FBgn0032221	34393	Schip1	5.30929253622406	6.16616545963568	6.37708317187252	5.27420291186688	5.95414252289714	6.12746081926171	-1.97965781055505	5.33955468062815e-06	NA	NA	1.60121520702759	0.000987070495174289
FBgn0010316	36001	dap	7.81035356187149	6.9030348488924	6.98779663545296	7.76404546128419	7.07525368313636	7.39668979881187	1.32473297725165	5.75349262720986e-06	NA	NA	NA	NA
FBgn0016034	40489	mael	6.50989244256692	5.75639403263034	5.40480334156373	6.84092451493666	5.67486593955228	5.42974368568974	1.90541861784972	5.817995405087e-06	NA	NA	-2.02259710908844	4.38678531464576e-06
FBgn0031907	34016	CG5171	7.270823777299	6.54621594035557	6.4750313245047	7.3979044634066	7.10746111819187	7.02296121977109	1.3685502270456	7.08278429880614e-06	NA	NA	NA	NA
FBgn0035173	38104	CG13907	7.26810713129046	6.38663892016371	6.55217541996605	7.41904414639947	6.90187206230449	7.15843469673337	1.44504521698635	7.25574852565502e-06	NA	NA	NA	NA
FBgn0051051	261634	CG31051	4.84917439900817	3.66379016787601	3.518945801528	4.8298270062383	3.6932368490186	3.42559278803943	3.38045208269963	7.37620808651214e-06	NA	NA	-3.86507368125642	9.12234943610077e-06
FBgn0031034	32952	CG14205	6.15429313745485	5.17537575788827	5.1862293178176	6.34207373235905	5.01693394144287	4.84494306433516	1.94755452746499	7.37620808651214e-06	NA	NA	-2.66370908718635	1.49369802743421e-08
FBgn0035063	37964	CG3594	8.15829200108113	7.53622088809203	7.37190682312363	8.28193216372753	7.53965517815163	7.38733106933442	1.16058038048911	7.63154865855423e-06	NA	NA	-1.15706109977587	1.96210047479606e-05
FBgn0040398	31055	CG14629	6.86329676954154	6.08079565787133	5.90567269698948	6.94053304809797	6.25911844976727	6.39018327273198	1.56769115030735	9.21318172191264e-06	NA	NA	NA	NA
FBgn0028526	34828	CG15293	3.37669778726193	4.61051712224695	4.65243682956719	3.28149548832844	3.61611004091749	3.34689811126887	-4.60871049970797	1.01682340354765e-05	-3.31312924368224	0.000181840045061461	NA	NA
FBgn0034467	37263	CG15128	3.4358601052822	4.72728930470628	4.55183868131438	3.39233964426869	3.67330745867949	3.55531156375531	-4.23572636249529	1.07359860377727e-05	-2.79277598102038	0.000897847677485142	NA	NA
FBgn0036752	39976	Adgf-A	5.25927621308986	4.01015983685265	4.06148496688709	5.25817497111373	4.1308213433736	3.73645690583937	2.82130723187759	1.11466132569725e-05	NA	NA	-3.47151734587489	1.87858421967193e-06
FBgn0014949	42664	btn	5.34984952646034	4.33121086061865	4.0575561814393	5.41107488118881	4.13308660411543	4.04168046373972	2.62555193524817	1.14315889480574e-05	NA	NA	-3.2022754494744	1.60147946064328e-06
FBgn0063497	37108	GstE3	5.63870918316932	4.72679148577333	4.68166815328315	5.79263780973117	5.19526335892902	5.277208129309	2.25882094448812	1.15246013731419e-05	NA	NA	NA	NA
FBgn0030191	31961	CG15306	4.09451503613735	5.32193523700107	5.04415317656477	4.02463376020223	4.55430835764561	4.30709526064332	-3.02635562499094	1.16704510262514e-05	-1.6370429570521	0.0330788110337604	NA	NA
FBgn0032726	35152	CG10621	6.46500301681557	5.65064214742052	5.47615116529981	6.53504065174677	6.05076082006458	6.23992846890504	1.7470487410224	1.16952130006317e-05	1.17048576017783	0.0208643793157363	NA	NA
FBgn0260745	41455	mfas	6.82416130060056	5.8363900796062	6.13702982188693	6.95492646555426	6.87656899515029	7.07692187315085	1.59443478358834	1.1696938995374e-05	1.7454151705735	1.66002892491994e-06	NA	NA
FBgn0031848	33938	Nse1	8.44767236639271	7.91759875510703	7.82946012662411	8.76243770612274	7.96677031509391	7.91897798033551	1.10607439103003	1.22545396760453e-05	NA	NA	-1.00202323406552	0.000201776103568169
FBgn0010109	35800	dpn	7.99721902994843	7.28464222880777	7.05018357062768	7.92990627724879	8.14898163495723	8.54563748122155	1.27534983956311	1.29190860799359e-05	1.86924130657829	7.71407051492301e-12	NA	NA
FBgn0035240	317974	CG33791	5.63661265618258	6.55468642585637	6.43460282103387	5.40488108209083	5.8202869546087	5.87394324068321	-1.78921119916699	1.33222892490863e-05	-1.11243035050049	0.0243795797783666	NA	NA
FBgn0260223	8674071	CG42497	9.10286820022726	8.59978610068669	8.41364942242814	9.33756905623589	9.03836612809708	8.781545818225	1.05806404907865	1.35686298421374e-05	NA	NA	NA	NA
FBgn0043025	64879	Adgf-A2	5.03414957920861	3.86903643045734	3.72704534983701	4.83067040652651	3.96918317175914	3.97254026393103	3.10453769556042	1.37081839685902e-05	NA	NA	-2.38101227366132	0.00128941226872712
FBgn0011758	32724	B-H1	4.12070436302896	5.18518611398562	5.21109153478063	4.0897242737511	4.61281137661707	4.35540268832943	-2.9056342773262	1.42200845556307e-05	-1.53195777929278	0.0447028230058534	NA	NA
FBgn0260486	34030	Ziz	8.24103213480881	9.10862028460122	8.98917325713286	8.45190517777385	8.53136209861332	8.75789536516814	-1.03427438830493	1.43521870478557e-05	NA	NA	NA	NA
FBgn0002985	33583	odd	8.25950938340585	8.96585970028545	9.16242203743068	8.46649547849408	8.265564633159	8.39175711747011	-1.02530096941275	1.44578859668627e-05	-1.0786338484171	7.97146807634498e-06	NA	NA
FBgn0037225	40535	TwdlG	4.49200161334316	3.15689147921749	3.20599320284394	4.30043329615491	3.44365214528224	3.31739397219652	4.61780439665789	1.45380472590691e-05	NA	NA	-3.01760982100734	0.000987027140714088
FBgn0033363	35906	CG13744	5.10353116123049	3.68159435129398	4.03087927455985	5.15533663520704	3.73680151726947	3.60778809729689	2.94417598864381	1.60798540481773e-05	NA	NA	-4.40793428874787	6.86648610862535e-07
FBgn0030329	32124	prtp	9.58553675556833	9.16003221476843	8.9784329299003	9.92402077657936	9.23272674742478	9.36681897444602	1.0078819220676	1.82198299171878e-05	NA	NA	NA	NA
FBgn0043841	34652	vir-1	3.28001069519462	4.74658929131431	4.63877894921971	3.2836898766602	3.56755083465887	3.42885476298813	-5.69330920663059	1.91837924053596e-05	-3.30530436612446	8.46808320266051e-05	NA	NA
FBgn0038151	41652	yellow-e2	4.56742685890065	5.60497353698613	5.28860848531243	4.39677598107994	6.01856615416997	5.58591934326148	-2.73831038926973	2.15447556133275e-05	NA	NA	3.38565328764777	5.68298807965842e-08
FBgn0085419	37132	Rgk2	4.39418296686217	5.51215664070034	5.56026202966081	4.3021333680163	4.72598681086572	4.18134361468347	-2.67762771790697	2.20082933819447e-05	-2.30245689030308	0.0005007035581168	NA	NA
FBgn0040251	53502	Ugt86Di	4.55716805723116	3.38827399306396	3.45831932689286	4.58482437769712	3.58107731563096	3.44635945477286	3.547243654031	2.2258101376937e-05	NA	NA	-3.11938972804648	0.000321989467801528
FBgn0032683	35104	kon	7.42412996016262	6.46226314668901	6.48366821188826	7.23302681329256	6.01106446672886	5.87050650265931	1.34798934953316	2.43433266543417e-05	-1.06184024706698	0.0171088157032467	-2.40982959660014	4.07810685111899e-13
FBgn0275436	36547	PheRS-m	8.07334003176701	7.52765424511815	7.34400159628532	8.25951778003176	7.61585253036073	7.56291543356819	1.11812822808332	2.46475889629044e-05	NA	NA	NA	NA
FBgn0004197	43275	Ser	6.70088499917979	5.39628551178409	5.92762355620497	6.74194492130472	6.11729595550787	5.93265969224203	1.812862393021	2.55131711408123e-05	NA	NA	-1.17280331572046	0.0180211824851641
FBgn0050035	36248	Tret1-1	6.85120332618616	5.63495919234092	5.99932408349716	6.65563588997439	6.47288139258721	6.63628144954847	1.65999830325534	2.6008550765993e-05	1.34660954240889	0.00265794670292348	NA	NA
FBgn0035558	38561	CG11357	7.11193495442568	6.29519578000592	6.19760660119239	7.26248334239926	5.66164736104196	6.01082048705764	1.50920517305522	2.6295678967758e-05	NA	NA	-2.2759765385879	6.59680287919449e-10
FBgn0085295	5740465	CG34266	4.4324422382158	5.70346909948505	5.47240047322331	4.55953341665444	4.46121861835684	4.41799224831001	-2.33627657662814	3.16152405621693e-05	-2.56551767423863	1.39165904963444e-05	NA	NA
FBgn0265102	38957	Oseg1	6.62173766526	7.40764112503631	7.34878972696223	6.63378428476821	7.24318804710952	7.25424617737362	-1.24468304388173	3.29581570313998e-05	NA	NA	1.04861360397852	0.00149585155675742
FBgn0037364	40701	Rab23	4.69489325975274	5.57684022802923	5.70928814875472	4.58515438384383	4.99937024694199	5.20202932353708	-2.29113066186249	3.30123840152858e-05	NA	NA	NA	NA
FBgn0052407	38667	CG32407	6.81269433097384	5.92995845242716	5.65638916218066	6.72833510859002	5.58288178911589	5.89453555453397	1.66484656665907	3.30570702559536e-05	NA	NA	-1.75682034107059	2.92213504261547e-05
FBgn0003575	31012	su(sable)	7.7258550356303	8.3300161862241	8.390401042704	7.65247047753498	8.20007242584348	8.42801886674781	-1.03391839796858	3.78249637776221e-05	NA	NA	NA	NA
FBgn0265052	37743	St3	6.70469919524086	6.02835177901965	5.98107821531101	7.17563173448215	6.27030845549903	6.65549275578421	1.65578846174575	3.95405970874617e-05	NA	NA	NA	NA
FBgn0003502	34132	Btk29A	8.02507893151562	8.67748845458891	8.67045628557914	7.95340464760506	8.08229458314417	8.38368160744918	-1.02444423866807	3.98351093178322e-05	NA	NA	NA	NA
FBgn0002306	40861	sas	6.87826110687873	7.56190393017754	7.71466281357403	6.84714374875289	7.32126250998029	7.67622611647491	-1.26205778735181	4.81082714864073e-05	NA	NA	1.08276754334926	0.00138773154897584
FBgn0000044	37368	Act57B	6.20470348735535	4.95931010274411	5.26540535157929	6.10382690277862	4.86642079638584	4.87424178774393	1.89470092696713	4.83709329842928e-05	NA	NA	-2.61151563317052	1.58536011879377e-07
FBgn0001145	32087	Gs2	6.10519679246734	4.66067420997881	5.13259551559859	5.91337784811361	5.31187314309286	5.75967074881251	2.27017149116877	4.92184567313255e-05	1.48088254275849	0.0454067976202813	NA	NA
FBgn0031032	32950	CG14204	4.62859242005043	5.73163293088355	5.63802104938313	4.42486503000846	4.84867140406315	4.29868357013486	-2.46014668123241	4.98995398661387e-05	-2.31401015114917	0.000283270635773861	NA	NA
FBgn0029504	31678	CHES-1-like	7.88210931726346	7.19739318295568	7.10308358598468	7.90017347707509	7.05317549816819	7.29375986348392	1.14439386555576	5.07345199510696e-05	NA	NA	-1.08467567182087	0.000295445042935771
FBgn0028411	37769	Nxt1	8.72339628299164	8.26891153375542	8.14064690517892	9.02217011048793	8.68092960309641	8.53119395151461	1.00980790252196	5.08787242792801e-05	NA	NA	NA	NA
FBgn0051002	43708	CG31002	7.43887283747873	6.8113192406402	6.5688729519047	7.5124459452739	6.80008387112699	6.80197428524826	1.2503473341264	5.42945672027809e-05	NA	NA	-1.07101333016295	0.0014433977369637
FBgn0003984	38657	vn	7.67085269042008	8.52266860801494	8.29164582666091	7.68489386118942	6.64921995477387	6.76930026236863	-1.06089277979374	5.48609299879977e-05	-2.71437592061682	3.01327888279734e-25	-1.65348314082308	7.75831614615752e-09
FBgn0034605	37421	CG15661	6.50765256328946	7.30651304237316	7.35765065525467	6.62225969351603	6.97171401882715	7.13868216015214	-1.26855639858035	5.48609299879977e-05	NA	NA	NA	NA
FBgn0038095	41586	Cyp304a1	5.41933142332277	6.45904519693905	6.25445720757691	5.52649683758091	5.99815255701909	6.09924725531162	-1.70378712930114	5.97537576193103e-05	NA	NA	1.18704879619681	0.0192162257016897
FBgn0035260	38214	CG7991	4.05570147116201	5.13881632683672	5.03004306914091	4.02434104172529	4.51247481781266	4.19214805253409	-2.81072801018206	6.2070454260119e-05	-1.62996566047747	0.0423867394775639	NA	NA
FBgn0051721	34453	Trim9	7.02427654148669	6.22325173139429	6.1444508910579	7.03780514518522	6.82722188147922	7.33465184339561	1.47864797362293	6.24018953919332e-05	1.61846242843944	1.25129313809686e-05	NA	NA
FBgn0267828	26067068	Fatp	8.0295236725603	7.37537262061	7.09141380303831	7.98685550389727	7.74515196818244	7.42701610095825	1.19309938252061	6.29777620619128e-05	NA	NA	NA	NA
FBgn0037857	41321	Tengl4	4.65460037704048	3.54708649270705	3.60025033853103	4.68183507029036	3.65446428538806	3.476854315001	3.07534552759138	6.76657450353104e-05	NA	NA	-3.32062945554955	0.000107029014244169
FBgn0086680	38752	vvl	7.15830335972954	6.24696020045413	6.36096845613734	6.9814941931819	7.16335464623667	7.35651037235968	1.32863148054033	7.24543451856139e-05	1.63313022506038	4.60506630071613e-07	NA	NA
FBgn0034224	36967	insb	8.0407452749561	6.9350456047197	7.46270186878695	8.01759478137413	7.95927666407125	8.02888446184205	1.2524959030353	7.81386592529755e-05	1.2043345101863	0.000305915132702216	NA	NA
FBgn0037512	40915	CG2616	3.09186425542058	4.33382798338509	4.35823033532925	3.24681726711949	3.41929721135219	3.25810311069352	-4.75365246367661	7.90429662924027e-05	-3.08382261148882	0.00161767549276067	NA	NA
FBgn0261445	38760	sgl	7.22336010263421	8.07007161876884	8.054088093079	7.4013581197908	7.01585175213106	7.31428712895344	-1.13320373478013	8.69094711047707e-05	-1.35085584464418	2.98429869012395e-06	NA	NA
FBgn0038660	42266	CG14291	5.98417163921541	6.84058207336339	6.7806892396496	5.92635421681201	5.87103481886567	5.74120170005434	-1.44412665013661	8.71509371188964e-05	-1.76720897076569	2.42858491527921e-06	NA	NA
FBgn0010470	37449	Fkbp14	5.43588025778797	4.19882193912942	4.52854875162256	5.32447071020133	4.80776537592036	4.85291971747416	2.42214347082652	9.08981341928447e-05	NA	NA	NA	NA
FBgn0039709	43528	Cad99C	6.59304021389285	7.34368282174775	7.29273202930978	6.57477460575603	7.00593191000583	7.13133453095802	-1.21566656051246	9.7149159695812e-05	NA	NA	NA	NA
FBgn0023215	31331	Mnt	6.62919542743965	5.6858070110327	5.74039945175635	6.44385497336967	6.31448651033223	6.47152736715354	1.52948078631104	9.87080420756203e-05	1.30117545546467	0.00321569698070765	NA	NA
FBgn0032167	34322	CG5853	5.89595751516518	5.17214365683054	4.84461833366923	6.00410087737432	5.46299086512178	5.47263633749872	1.92175104364395	0.000100287834524038	NA	NA	NA	NA
FBgn0032394	34614	CG6746	7.94774463674631	7.38738470371588	7.15814229445067	7.96209762603358	7.74811972452553	7.82761929971126	1.06295123745	0.000103527705142935	NA	NA	NA	NA
FBgn0036809	40040	CG12477	3.31807064780942	4.50906567289074	4.23611457273554	3.2744123631989	3.43893006702129	3.50862498161151	-3.97834604975471	0.00010371775612396	-2.60920374362139	0.00672676443320547	NA	NA
FBgn0085370	35107	Pde11	7.23349316480755	6.37042266351802	6.56648005385552	7.35231723196625	6.28138826046056	6.55084708676962	1.32191364625109	0.000109263253156535	NA	NA	-1.40175795803429	7.96095214555691e-05
FBgn0027589	36005	CG1688	5.35681966265034	4.39933767732186	4.30904745833946	5.35518963864653	4.50074287458396	4.31810172318935	2.27325822668263	0.000109697884445057	NA	NA	-2.15436535049496	0.000628768220792988
FBgn0262579	38895	Ect4	5.49394548671231	6.23610789660994	6.3547377125261	5.34806950639806	5.82415665060591	5.76557620811447	-1.66831609979262	0.000112020175729554	NA	NA	NA	NA
FBgn0029959	31684	Rab39	6.17055439069687	6.93586868033436	6.91774993875929	6.16867953602959	6.77381430708742	6.85730964482429	-1.32518232443217	0.000116535224547039	NA	NA	1.15799960413067	0.00203946452675229
FBgn0032651	35066	Oli	4.7279109545393	3.77260977779293	3.6744132489217	4.62867172885674	4.07779457645059	4.24424163706165	3.05073791520165	0.000119331935342831	NA	NA	NA	NA
FBgn0001089	33839	Gal	4.26690175052527	5.25778013977855	5.11023246899407	4.2041019075769	4.61579283835724	4.80357505077513	-2.51389488749727	0.00013245367823053	NA	NA	NA	NA
FBgn0085450	5740414	Snoo	5.40088672756203	4.54570858667131	4.52572858548828	5.63234013116277	4.51659805760709	4.52977318189198	2.11815105304233	0.000151332908408234	NA	NA	-2.20019389419554	0.000230287395224905
FBgn0028572	33739	qtc	5.71811000556776	4.7908668361736	4.9694880478257	5.80246006634808	5.43497829503565	5.55839502514667	1.9072926196681	0.000199138085990165	1.43394943277981	0.0234243801201038	NA	NA
FBgn0250816	3355150	AGO3	5.22004399430317	6.03173050435421	6.08350171468673	5.2070380505468	5.86475467832648	5.71838923002853	-1.72375138709384	0.000199138085990165	NA	NA	1.25468772909501	0.0217884760186788
FBgn0037115	40409	CG11249	4.35448698323448	5.25630027663818	5.22621382898973	4.05520547953795	4.26764692232748	4.45175591419993	-2.49166125139485	0.000202407575984744	-1.95276680914724	0.00772103165406837	NA	NA
FBgn0030955	32865	CG6891	5.21831868718961	6.30514246898608	6.20768302234422	5.32647224321712	4.70462922014294	4.95338646051451	-1.74756839284382	0.00020334772312758	-2.89921111969915	5.16328843217919e-09	NA	NA
FBgn0045852	35135	ham	5.75004841246755	4.82569699934164	5.0225783593075	5.83427571267734	5.60240929938957	5.62365558525496	1.87440882164593	0.000203472377862494	1.55314894320336	0.00788894340105033	NA	NA
FBgn0032681	35102	CG10283	7.18468067779411	7.98618530475862	7.73135269132194	7.07914730248659	7.11013735224401	7.36814634243243	-1.13621757700871	0.000204459903865599	NA	NA	NA	NA
FBgn0037461	40810	CG15177	3.12902991777315	4.32290608705738	4.17044267338566	3.27955369129715	3.50071670895225	3.49838634942708	-4.55020758010321	0.000214401591245088	NA	NA	NA	NA
FBgn0051013	326111	CG31013	4.3730243839848	3.33607892932408	3.45036901049454	4.32265689924662	3.7160021396298	3.63780721038708	3.36630128003098	0.000240724230331218	NA	NA	NA	NA
FBgn0003076	44010	Pgm	6.03777461111797	5.11176743636267	4.870582885104	5.93769409637858	5.05096111659833	5.64658858464302	2.0121062821448	0.000248214398091059	NA	NA	NA	NA
FBgn0037992	41472	CG4702	4.78049786048955	3.95052106922971	4.09345219604903	4.99319396714989	4.76031886163071	4.90114423707117	2.67578519906781	0.000248350291920419	2.56823810336592	0.000955313755712667	NA	NA
FBgn0004635	38168	rho	7.60153778495177	7.01725189947414	6.96523387086598	7.82856064878033	6.21948033168907	6.24702066206217	1.10082200425362	0.000252353624249964	-1.38971705279646	5.7579615443393e-05	-2.49053905705007	1.95884700500828e-16
FBgn0000606	36039	eve	6.40917020829929	7.18949923146996	7.16270326573151	6.44252470110974	6.59928630726486	6.38683680064169	-1.23091222490606	0.000258176856105205	-1.12032967880444	0.00209992756723038	NA	NA
FBgn0042173	246511	CG18853	6.92933692262429	6.2447237316295	6.16790063627791	6.96840798996198	6.4825470971109	6.55689851185567	1.26524497049967	0.00026393063677031	NA	NA	NA	NA
