geneID	sampleID	rlog
Region1901	Toll9_2	7.44466429030945
Region1902	Toll9_2	6.639833294824
Region1903	Toll9_2	10.155437450354
Region1904	Toll9_2	7.69843250797905
Region1905	Toll9_2	8.74978387564534
Region1906	Toll9_2	8.86384351723774
Region1907	Toll9_2	8.58303251344547
Region1908	Toll9_2	8.54670135670928
Region1909	Toll9_2	8.44767341958043
Region1910	Toll9_2	8.46922044994228
Region1911	Toll9_2	10.349539475631
Region1912	Toll9_2	10.3242974936025
Region1913	Toll9_2	8.48085413541399
Region1914	Toll9_2	9.96397214087984
Region1915	Toll9_2	9.54618479057546
Region1916	Toll9_2	9.65862419955498
Region1917	Toll9_2	11.8335895915982
Region1918	Toll9_2	9.48983148387232
Region1919	Toll9_2	7.80073697311363
Region1920	Toll9_2	9.853055372441
Region1921	Toll9_2	8.40055172581396
Region1922	Toll9_2	8.54042794302053
Region1923	Toll9_2	8.60641841087207
Region1924	Toll9_2	11.0975227214549
Region1925	Toll9_2	8.64379484453825
Region1926	Toll9_2	10.1006930503728
Region1927	Toll9_2	9.69724079865951
Region1928	Toll9_2	8.15221535996289
Region1929	Toll9_2	6.28020016641927
Region1930	Toll9_2	10.478775037415
Region1931	Toll9_2	7.78841179843743
Region1932	Toll9_2	9.16341124581101
Region1933	Toll9_2	8.54243760867587
Region1934	Toll9_2	10.1245051722269
Region1935	Toll9_2	8.86153296633482
Region1936	Toll9_2	11.2089606885785
Region1937	Toll9_2	9.30436558431942
Region1938	Toll9_2	8.59333490761224
Region1939	Toll9_2	8.06647010309171
Region1940	Toll9_2	8.07238187862553
Region1941	Toll9_2	7.77261984187366
Region1942	Toll9_2	9.66362411070041
Region1943	Toll9_2	8.62225751672586
Region1944	Toll9_2	11.9021297804673
Region1945	Toll9_2	9.89232577053297
Region1946	Toll9_2	10.8808729550586
Region1947	Toll9_2	7.77840922963732
Region1948	Toll9_2	8.48286361186016
Region1949	Toll9_2	10.7573057762299
Region1950	Toll9_2	10.7701263549279
Region1951	Toll9_2	10.5559634492367
Region1952	Toll9_2	11.7609749416902
Region1953	Toll9_2	9.63932087210866
Region1954	Toll9_2	9.20936738174716
Region1955	Toll9_2	8.82584855701761
Region1956	Toll9_2	9.70977883046108
Region1957	Toll9_2	8.14328713540416
Region1958	Toll9_2	10.0530071342768
Region1959	Toll9_2	8.79636822487453
Region1960	Toll9_2	7.60416430141009
Region1961	Toll9_2	8.63791091489371
Region1962	Toll9_2	9.52877633278853
Region1963	Toll9_2	8.01390672759398
Region1964	Toll9_2	9.18812958763821
Region1965	Toll9_2	9.03365270616336
Region1966	Toll9_2	8.77721915864791
Region1967	Toll9_2	11.0513853531217
Region1968	Toll9_2	10.6828044295244
Region1969	Toll9_2	11.1519304372271
Region1970	Toll9_2	9.03629027427843
Region1971	Toll9_2	8.24889433761119
Region1972	Toll9_2	8.78577480114343
Region1973	Toll9_2	10.8584404337898
Region1974	Toll9_2	9.13296992739813
Region1975	Toll9_2	8.22451723029059
Region1976	Toll9_2	9.36336690927403
Region1977	Toll9_2	8.02463672146154
Region1978	Toll9_2	9.19490830650593
Region1979	Toll9_2	10.8797213182226
Region1980	Toll9_2	9.15588668206098
Region1981	Toll9_2	8.98873636821408
Region1982	Toll9_2	9.02083005521066
Region1983	Toll9_2	7.90133608295986
Region1984	Toll9_2	10.1983779003443
Region1985	Toll9_2	10.5426805634643
Region1986	Toll9_2	8.94238528722235
Region1987	Toll9_2	10.0917053302296
Region1988	Toll9_2	9.51760878497073
Region1989	Toll9_2	11.3287663983792
Region1990	Toll9_2	7.53224346238704
Region1991	Toll9_2	7.57264999143633
Region1992	Toll9_2	8.24711179357662
Region1993	Toll9_2	8.33046295337754
Region1994	Toll9_2	9.13887882045747
Region1995	Toll9_2	7.1878606876719
Region1996	Toll9_2	8.48005342197757
Region1997	Toll9_2	7.36381519347249
Region1998	Toll9_2	8.57620688835312
Region1999	Toll9_2	9.47279389397948
Region2000	Toll9_2	7.67967470860109
Region2001	Toll9_2	10.7523293412342
Region2002	Toll9_2	8.88139343607686
Region2003	Toll9_2	8.66664599044404
Region2004	Toll9_2	8.52695858910082
Region2005	Toll9_2	7.5990831032719
Region2006	Toll9_2	7.92637327785599
Region2007	Toll9_2	10.2773083599187
Region2008	Toll9_2	11.2559101723295
Region2009	Toll9_2	8.4476906838464
Region2010	Toll9_2	8.16856229780813
Region2011	Toll9_2	8.37624571435193
Region2012	Toll9_2	9.89392352334255
Region2013	Toll9_2	10.3835544721282
Region2014	Toll9_2	11.0624427396589
Region2015	Toll9_2	8.77730337524066
Region2016	Toll9_2	8.56519278483111
Region2017	Toll9_2	8.68476930753206
Region2018	Toll9_2	9.00568323857733
Region2019	Toll9_2	10.0571742971322
Region2020	Toll9_2	8.99602234668387
Region2021	Toll9_2	9.41294004577655
Region2022	Toll9_2	9.01412818384862
Region2023	Toll9_2	8.72557050864728
Region2024	Toll9_2	10.2355979601849
Region2025	Toll9_2	10.7059158802557
Region2026	Toll9_2	8.79056460285775
Region2027	Toll9_2	10.2597267305609
Region2028	Toll9_2	9.96170388328631
Region2029	Toll9_2	8.32580205511967
Region2030	Toll9_2	9.50679616734953
Region2031	Toll9_2	11.5150007262041
Region2032	Toll9_2	11.3173617008384
Region2033	Toll9_2	9.40200967265812
Region2034	Toll9_2	8.36750985062543
Region2035	Toll9_2	8.29927332868686
Region2036	Toll9_2	7.64064101245203
Region2037	Toll9_2	8.44939620975202
Region2038	Toll9_2	10.1206031657154
Region2039	Toll9_2	7.8874518261043
Region2040	Toll9_2	9.09772214431539
Region2041	Toll9_2	8.01427228091171
Region2042	Toll9_2	8.75911026589593
Region2043	Toll9_2	8.88549079336865
Region2044	Toll9_2	9.43564551334357
Region2045	Toll9_2	10.9753938226212
Region2046	Toll9_2	8.00977413873747
Region2047	Toll9_2	8.43880572111008
Region2048	Toll9_2	8.70282833835059
Region2049	Toll9_2	8.25064408871056
Region2050	Toll9_2	8.66491162747119
Region2051	Toll9_2	7.40051938507548
Region2052	Toll9_2	10.9302605853776
Region2053	Toll9_2	10.7255721447922
Region2054	Toll9_2	8.28825538053731
Region2055	Toll9_2	8.63046094414674
Region2056	Toll9_2	8.15636752640037
Region2057	Toll9_2	8.24367521760989
Region2058	Toll9_2	8.21025472619089
Region2059	Toll9_2	8.11614586973132
Region2060	Toll9_2	7.73958865664901
Region2061	Toll9_2	9.07911944912162
Region2062	Toll9_2	10.9468361803483
Region2063	Toll9_2	8.76137174381849
Region2064	Toll9_2	8.10612369045847
Region2065	Toll9_2	9.63745577736467
Region2066	Toll9_2	9.22914528924004
Region2067	Toll9_2	9.44633538867367
Region2068	Toll9_2	9.75521909454409
Region2069	Toll9_2	8.88444846506074
Region2070	Toll9_2	8.43327247866886
Region2071	Toll9_2	7.58731698640048
Region2072	Toll9_2	11.4198467258531
Region2073	Toll9_2	11.9397251604768
Region2074	Toll9_2	10.044945507466
Region2075	Toll9_2	8.45067905975978
Region2076	Toll9_2	9.53094115444609
Region2077	Toll9_2	10.059981614645
Region2078	Toll9_2	9.8930592490771
Region2079	Toll9_2	10.2243909859086
Region2080	Toll9_2	10.8963646182106
Region2081	Toll9_2	8.10681161923717
Region2082	Toll9_2	9.19953131553706
Region2083	Toll9_2	8.80647502453537
Region2084	Toll9_2	8.89896959969964
Region2085	Toll9_2	8.97729884575888
Region2086	Toll9_2	8.61377029253028
Region2087	Toll9_2	7.46482528168124
Region2088	Toll9_2	9.0505662790435
Region2089	Toll9_2	9.77376612514042
Region2090	Toll9_2	10.6007979985445
Region2091	Toll9_2	11.2871485234183
Region2092	Toll9_2	6.95396357470892
Region2093	Toll9_2	9.2198592384459
Region2094	Toll9_2	7.69587977330381
Region2095	Toll9_2	5.97272272143089
Region2096	Toll9_2	6.75223737954409
Region2097	Toll9_2	9.237563124346
Region2098	Toll9_2	8.50797107465843
Region2099	Toll9_2	10.5731114288437
Region2100	Toll9_2	10.7692338779342
Region2101	Toll9_2	7.99316171955019
Region2102	Toll9_2	6.07669401650604
Region2103	Toll9_2	10.4326779461044
Region2104	Toll9_2	9.12922261306529
Region2105	Toll9_2	10.6726909024369
Region2106	Toll9_2	8.679004650435
Region2107	Toll9_2	8.11019490173879
Region2108	Toll9_2	7.62278768153617
Region2109	Toll9_2	7.62360163407948
Region2110	Toll9_2	10.6096850669934
Region2111	Toll9_2	9.02828516262075
Region2112	Toll9_2	8.3796781548912
Region2113	Toll9_2	9.44054855137666
Region2114	Toll9_2	10.1625174623668
Region2115	Toll9_2	9.72346808625606
Region2116	Toll9_2	10.3237047654695
Region2117	Toll9_2	9.27278534644926
Region2118	Toll9_2	8.2900748683547
Region2119	Toll9_2	7.73093516198948
Region2120	Toll9_2	7.05377881155349
Region2121	Toll9_2	9.38736438842755
Region2122	Toll9_2	10.5036178086047
Region2123	Toll9_2	10.539844344909
Region2124	Toll9_2	9.2103655206928
Region2125	Toll9_2	8.4069674278972
Region2126	Toll9_2	9.00707842975115
Region2127	Toll9_2	11.6650396620223
Region2128	Toll9_2	10.7431317780611
Region2129	Toll9_2	8.53045140950505
Region2130	Toll9_2	9.81282733056108
Region2131	Toll9_2	10.3543999159393
Region2132	Toll9_2	10.1344439838268
Region2133	Toll9_2	8.79038891509133
Region2134	Toll9_2	7.70403324647975
Region2135	Toll9_2	10.558173152709
Region2136	Toll9_2	9.11354843717542
Region2137	Toll9_2	8.09876687934211
Region2138	Toll9_2	8.01238389071654
Region2139	Toll9_2	10.2407065266609
Region2140	Toll9_2	9.84707673563411
Region2141	Toll9_2	8.71085704127033
Region2142	Toll9_2	10.3949287940369
Region2143	Toll9_2	9.73668740300796
Region2144	Toll9_2	8.90522360933793
Region2145	Toll9_2	10.2058923637085
Region2146	Toll9_2	8.17905422947521
Region2147	Toll9_2	8.85017581864486
Region2148	Toll9_2	9.58503571090618
Region2149	Toll9_2	9.13513080427445
Region2150	Toll9_2	7.83099295175192
Region2151	Toll9_2	8.13580950712179
Region2152	Toll9_2	9.75910239261827
Region2153	Toll9_2	8.47730724864742
Region2154	Toll9_2	11.2064485210463
Region2155	Toll9_2	9.09080803772061
Region2156	Toll9_2	9.6897015907256
Region2157	Toll9_2	9.70076168753853
Region2158	Toll9_2	8.23697072210424
Region2159	Toll9_2	9.73869361288384
Region2160	Toll9_2	10.5941773124511
Region2161	Toll9_2	9.01979911149834
Region2162	Toll9_2	10.0295429550284
Region2163	Toll9_2	10.5384463979027
Region2164	Toll9_2	8.42827531846854
Region2165	Toll9_2	9.31058539009726
Region2166	Toll9_2	10.3801872886789
Region2167	Toll9_2	10.3254837246201
Region2168	Toll9_2	11.3870770734841
Region2169	Toll9_2	8.5646238597268
Region2170	Toll9_2	8.13581123159008
Region2171	Toll9_2	10.605740569375
Region2172	Toll9_2	8.66138212448427
Region2173	Toll9_2	9.46654740031365
Region2174	Toll9_2	8.5762896088198
Region2175	Toll9_2	11.0620456348575
Region2176	Toll9_2	8.41295168744037
Region2177	Toll9_2	9.01139597999173
Region2178	Toll9_2	10.4008312456943
Region2179	Toll9_2	9.74588474803517
Region2180	Toll9_2	10.2885254993387
Region2181	Toll9_2	8.7390071980807
Region2182	Toll9_2	8.38003183693331
Region2183	Toll9_2	8.02097980553807
Region2184	Toll9_2	9.35867486931015
Region2185	Toll9_2	9.86274706769212
Region2186	Toll9_2	11.3016710125742
Region2187	Toll9_2	8.89057961512191
Region2188	Toll9_2	7.72878803896962
Region2189	Toll9_2	7.55338747571865
Region2190	Toll9_2	7.3934354577896
Region2191	Toll9_2	8.11589551642953
Region2192	Toll9_2	10.7984583167309
Region2193	Toll9_2	8.10313819026394
Region2194	Toll9_2	8.79388897215834
Region2195	Toll9_2	10.2814688064641
Region2196	Toll9_2	9.67995390547291
Region2197	Toll9_2	8.74505354120962
Region2198	Toll9_2	8.99610073035418
Region2199	Toll9_2	8.27757679635126
Region2200	Toll9_2	8.24195601925571
Region2201	Toll9_2	10.2150540072968
Region2202	Toll9_2	7.46814857219233
Region2203	Toll9_2	7.33283013367512
Region2204	Toll9_2	8.9994944995356
Region2205	Toll9_2	8.23426580806795
Region2206	Toll9_2	7.89272834850776
Region2207	Toll9_2	9.5488191524602
Region2208	Toll9_2	7.73950516078802
Region2209	Toll9_2	12.5032721918917
Region2210	Toll9_2	10.0609448037648
Region2211	Toll9_2	9.77905120688672
Region2212	Toll9_2	9.35190111842246
Region2213	Toll9_2	7.9043918810174
Region2214	Toll9_2	7.85333366014238
Region2215	Toll9_2	8.41545735199468
Region2216	Toll9_2	8.61375589877279
Region2217	Toll9_2	8.88090298032318
Region2218	Toll9_2	9.35493374328207
Region2219	Toll9_2	10.2204828293244
Region2220	Toll9_2	9.64254445731953
Region2221	Toll9_2	7.40820213592276
Region2222	Toll9_2	9.47066482196449
Region2223	Toll9_2	7.62877398671111
Region2224	Toll9_2	9.59037200735039
Region2225	Toll9_2	8.60508265309373
Region2226	Toll9_2	8.98259730407515
Region2227	Toll9_2	10.3116630329366
Region2228	Toll9_2	8.51289956793028
Region2229	Toll9_2	8.02791288830282
Region2230	Toll9_2	11.4570027279185
Region2231	Toll9_2	7.11640790016039
Region2232	Toll9_2	7.42695881358662
Region2233	Toll9_2	7.8503669494524
Region2234	Toll9_2	6.15301633361651
Region2235	Toll9_2	8.83781834446926
Region2236	Toll9_2	8.92382109677594
Region2237	Toll9_2	6.91504313100849
Region2238	Toll9_2	8.75581818139971
Region2239	Toll9_2	8.045518613193
Region2240	Toll9_2	8.12938933694664
Region2241	Toll9_2	8.15707770270581
Region2242	Toll9_2	8.42714792230388
Region2243	Toll9_2	8.98422222064008
Region2244	Toll9_2	8.73690782765466
Region2245	Toll9_2	8.45332424811966
Region2246	Toll9_2	8.71269844214777
Region2247	Toll9_2	8.71847062437597
Region2248	Toll9_2	8.04831975421037
Region2249	Toll9_2	8.72979995163161
Region2250	Toll9_2	8.51329310041157
Region2251	Toll9_2	8.50286335825404
Region2252	Toll9_2	10.3557629868108
Region2253	Toll9_2	10.1475851281432
Region2254	Toll9_2	9.48720425070167
Region2255	Toll9_2	8.84793318161685
Region2256	Toll9_2	8.20325329193176
Region2257	Toll9_2	9.11457624874905
Region2258	Toll9_2	9.89030732579397
Region2259	Toll9_2	7.76542560376419
Region2260	Toll9_2	11.1821073912636
Region2261	Toll9_2	10.6335806703805
Region2262	Toll9_2	8.1037448228503
Region2263	Toll9_2	10.5265421199624
Region2264	Toll9_2	11.6027207945705
Region2265	Toll9_2	8.21209551426037
Region2266	Toll9_2	8.6640733907754
Region2267	Toll9_2	9.86278048117773
Region2268	Toll9_2	11.3284056405636
Region2269	Toll9_2	8.58316424624228
Region2270	Toll9_2	9.66652568536334
Region2271	Toll9_2	9.49687113605611
Region2272	Toll9_2	7.93919031076296
Region2273	Toll9_2	8.93949053357763
Region2274	Toll9_2	8.7455481817144
Region2275	Toll9_2	10.4956177732509
Region2276	Toll9_2	10.1888077438299
Region2277	Toll9_2	6.97858793804778
Region2278	Toll9_2	10.207961298087
Region2279	Toll9_2	10.0862192980262
Region2280	Toll9_2	10.201804887079
Region2281	Toll9_2	9.1551433642352
Region2282	Toll9_2	8.97048100026128
Region2283	Toll9_2	7.4675829277272
Region2284	Toll9_2	8.26937783206421
Region2285	Toll9_2	8.63476546921321
Region2286	Toll9_2	8.05000533750536
Region2287	Toll9_2	9.05392023340633
Region2288	Toll9_2	9.32755112342288
Region2289	Toll9_2	7.7329050553479
Region2290	Toll9_2	11.0646627929743
Region2291	Toll9_2	9.69562082888655
Region2292	Toll9_2	9.9145132949251
Region2293	Toll9_2	7.29023524451714
Region2294	Toll9_2	8.0974965682703
Region2295	Toll9_2	7.92365057517979
Region2296	Toll9_2	9.96161803829063
Region2297	Toll9_2	9.22987410327554
Region2298	Toll9_2	8.14455125677337
Region2299	Toll9_2	8.57379762561662
Region2300	Toll9_2	9.39439931318923
Region2301	Toll9_2	8.38980834218073
Region2302	Toll9_2	9.02907939394482
Region2303	Toll9_2	11.51391663881
Region2304	Toll9_2	7.07923118635281
Region2305	Toll9_2	9.44580243541016
Region2306	Toll9_2	8.06661626455254
Region2307	Toll9_2	11.1201720821656
Region2308	Toll9_2	8.76166736938393
Region2309	Toll9_2	10.0971233849732
Region2310	Toll9_2	9.0783227802212
Region2311	Toll9_2	10.7021193135619
Region2312	Toll9_2	10.3728308737223
Region2313	Toll9_2	7.58349632541102
Region2314	Toll9_2	7.99398852715941
Region2315	Toll9_2	8.22723429915498
Region2316	Toll9_2	8.06199576699261
Region2317	Toll9_2	10.6440660754775
Region2318	Toll9_2	8.31773498751314
Region2319	Toll9_2	9.06481464363428
Region2320	Toll9_2	10.0544372986588
Region2321	Toll9_2	8.74133795100074
Region2322	Toll9_2	9.2323755207558
Region2323	Toll9_2	8.07773975928581
Region2324	Toll9_2	8.36748879170318
Region2325	Toll9_2	10.3069145940695
Region2326	Toll9_2	10.377833104937
Region2327	Toll9_2	9.06157548845584
Region2328	Toll9_2	8.26535011011046
Region2329	Toll9_2	10.5668926835051
Region2330	Toll9_2	10.4316926362342
Region2331	Toll9_2	9.52864553145904
Region2332	Toll9_2	8.56367251944194
Region2333	Toll9_2	10.3643687332262
Region2334	Toll9_2	9.37471375583342
Region2335	Toll9_2	9.1017132076282
Region2336	Toll9_2	9.95502645374039
Region2337	Toll9_2	11.8146858089266
Region2338	Toll9_2	10.6497466707171
Region2339	Toll9_2	8.68477010331149
Region2340	Toll9_2	10.0872673975713
Region2341	Toll9_2	10.4349381535
Region2342	Toll9_2	10.5618604818588
Region2343	Toll9_2	9.08642878036236
Region2344	Toll9_2	9.53302492564292
Region2345	Toll9_2	9.43361686785138
Region2346	Toll9_2	9.73608157567219
Region2347	Toll9_2	9.91451400991366
Region2348	Toll9_2	8.3598165626378
Region2349	Toll9_2	9.86324722740898
Region2350	Toll9_2	8.25224386377355
Region2351	Toll9_2	10.734286278134
Region2352	Toll9_2	10.0695037578512
Region2353	Toll9_2	10.4239355212728
Region2354	Toll9_2	8.77304543363733
Region2355	Toll9_2	8.69777849590871
Region2356	Toll9_2	11.2031970194054
Region2357	Toll9_2	10.6428192212646
Region2358	Toll9_2	9.24862450634937
Region2359	Toll9_2	7.52777146119178
Region2360	Toll9_2	8.06736185549386
Region2361	Toll9_2	8.40203519451868
Region2362	Toll9_2	10.0971148385514
Region2363	Toll9_2	8.23486315051882
Region2364	Toll9_2	7.76342245807147
Region2365	Toll9_2	8.89385592260485
Region2366	Toll9_2	9.64382338051445
Region2367	Toll9_2	8.60366672262283
Region2368	Toll9_2	9.90031709517239
Region2369	Toll9_2	9.35427447009031
Region2370	Toll9_2	7.94712217121333
Region2371	Toll9_2	7.98623663856734
Region2372	Toll9_2	9.96126829730568
Region2373	Toll9_2	10.6588642756159
Region2374	Toll9_2	8.71256154846803
Region2375	Toll9_2	9.50949118885746
Region2376	Toll9_2	8.42231636592279
Region2377	Toll9_2	6.41581221418209
Region2378	Toll9_2	7.85386252673539
Region2379	Toll9_2	6.89195278466959
Region2380	Toll9_2	7.34275570887385
Region2381	Toll9_2	7.513290484332
Region2382	Toll9_2	8.74718517967025
Region2383	Toll9_2	8.36270511064576
Region2384	Toll9_2	10.4570826897942
Region2385	Toll9_2	8.66670311539544
Region2386	Toll9_2	7.40129119530362
Region2387	Toll9_2	10.6264674137042
Region2388	Toll9_2	10.3762043353929
Region2389	Toll9_2	8.12331216571063
Region2390	Toll9_2	8.80794159294673
Region2391	Toll9_2	10.6816147646037
Region2392	Toll9_2	8.70585166228711
Region2393	Toll9_2	10.4783702377198
Region2394	Toll9_2	8.9504387611565
Region2395	Toll9_2	8.5300593811367
Region2396	Toll9_2	10.2718600838927
Region2397	Toll9_2	8.64341587460873
Region2398	Toll9_2	8.85544953450947
Region2399	Toll9_2	7.86956580961012
Region2400	Toll9_2	10.5212560407429
Region2401	Toll9_2	9.19638269430084
Region2402	Toll9_2	8.9506281197066
Region2403	Toll9_2	8.97632761950828
Region2404	Toll9_2	8.55161877802872
Region2405	Toll9_2	8.37221033589385
Region2406	Toll9_2	8.72116525550157
Region2407	Toll9_2	9.97915805138215
Region2408	Toll9_2	9.51636219597763
Region2409	Toll9_2	11.0127139827687
Region2410	Toll9_2	9.82845194441097
Region2411	Toll9_2	8.30102471774047
Region2412	Toll9_2	9.16789570162731
Region2413	Toll9_2	8.68811852375671
Region2414	Toll9_2	10.8405937895063
Region2415	Toll9_2	8.93038549635649
Region2416	Toll9_2	8.72289400210553
Region2417	Toll9_2	10.4186519767951
Region2418	Toll9_2	8.57322446819891
Region2419	Toll9_2	9.08209683416007
Region2420	Toll9_2	8.99572505726449
Region2421	Toll9_2	10.5041058967273
Region2422	Toll9_2	9.23593929871438
Region2423	Toll9_2	9.66030859417236
Region2424	Toll9_2	8.28660563418932
Region2425	Toll9_2	11.0402669424791
Region2426	Toll9_2	11.0567036654466
Region2427	Toll9_2	8.62952744746103
Region2428	Toll9_2	9.5196188135828
Region2429	Toll9_2	8.10383016787497
Region2430	Toll9_2	10.5405545930183
Region2431	Toll9_2	8.99105438156548
Region2432	Toll9_2	8.26323332732843
Region2433	Toll9_2	10.4843919931612
Region2434	Toll9_2	7.61746854900153
Region2435	Toll9_2	8.17490332533082
Region2436	Toll9_2	8.09864562454839
Region2437	Toll9_2	8.76327556383045
Region2438	Toll9_2	8.40830488507336
Region2439	Toll9_2	7.75715581211457
Region2440	Toll9_2	7.63152442987955
Region2441	Toll9_2	9.16678016733511
Region2442	Toll9_2	8.98780913055268
Region2443	Toll9_2	8.43424652215259
Region2444	Toll9_2	7.72464912195654
Region2445	Toll9_2	10.0163802732432
Region2446	Toll9_2	8.99614039024999
Region2447	Toll9_2	9.2866422458861
Region2448	Toll9_2	8.01921247595871
Region2449	Toll9_2	7.65807774403559
Region2450	Toll9_2	7.60444874821569
Region2451	Toll9_2	8.24185621568097
Region2452	Toll9_2	8.59859041683313
Region2453	Toll9_2	10.6057982699403
Region2454	Toll9_2	10.7052856447931
Region2455	Toll9_2	10.5009492293369
Region2456	Toll9_2	10.7120283011663
Region2457	Toll9_2	8.97558932405853
Region2458	Toll9_2	9.01849128849379
Region2459	Toll9_2	10.4524917095289
Region2460	Toll9_2	9.11482630022829
Region2461	Toll9_2	8.90352168612992
Region2462	Toll9_2	7.91042441728068
Region2463	Toll9_2	9.26388197162591
Region2464	Toll9_2	8.55784658398808
Region2465	Toll9_2	9.47731961590324
Region2466	Toll9_2	9.62154239159296
Region2467	Toll9_2	11.1121162017626
Region2468	Toll9_2	8.5704479153135
Region2469	Toll9_2	8.24313001447625
Region2470	Toll9_2	10.3076909638962
Region2471	Toll9_2	9.0529103647365
Region2472	Toll9_2	11.6272951082103
Region2473	Toll9_2	9.02856533945867
Region2474	Toll9_2	10.3691915414719
Region2475	Toll9_2	9.25311656983278
Region2476	Toll9_2	8.522880831289
Region2477	Toll9_2	8.72597353085871
Region2478	Toll9_2	7.72687227076749
Region2479	Toll9_2	8.03068911531166
Region2480	Toll9_2	8.44098397288452
Region2481	Toll9_2	8.35159857994838
Region2482	Toll9_2	9.05512300668749
Region2483	Toll9_2	10.0659648348937
Region2484	Toll9_2	9.42470430706871
Region2485	Toll9_2	8.831001562106
Region2486	Toll9_2	8.27419272477504
Region2487	Toll9_2	7.42446452402516
Region2488	Toll9_2	8.49164906898481
Region2489	Toll9_2	10.188307928854
Region2490	Toll9_2	8.53421452047303
Region2491	Toll9_2	8.41785954993485
Region2492	Toll9_2	9.78314673541173
Region2493	Toll9_2	9.78849217604857
Region2494	Toll9_2	10.0897118228047
Region2495	Toll9_2	9.71142825888046
Region2496	Toll9_2	9.34329687898597
Region2497	Toll9_2	8.59183273357866
Region2498	Toll9_2	8.37896380895277
Region2499	Toll9_2	8.10760944448356
Region2500	Toll9_2	9.10412076936833
Region2501	Toll9_2	7.97035171033669
Region2502	Toll9_2	10.1831269546704
Region2503	Toll9_2	8.69594906190011
Region2504	Toll9_2	8.0018172203039
Region2505	Toll9_2	9.16576762216771
Region2506	Toll9_2	9.1381186963804
Region2507	Toll9_2	9.63226676551119
Region2508	Toll9_2	10.7677670686331
Region2509	Toll9_2	9.2970639123446
Region2510	Toll9_2	8.57162010332062
Region2511	Toll9_2	7.66948521928222
Region2512	Toll9_2	7.8524815392297
Region2513	Toll9_2	8.46127873100715
Region2514	Toll9_2	10.1362437609529
Region2515	Toll9_2	9.03679880121502
Region2516	Toll9_2	10.8229628824903
Region2517	Toll9_2	11.714704530584
Region2518	Toll9_2	8.08909890586607
Region2519	Toll9_2	7.69377260376013
Region2520	Toll9_2	8.82864329829018
Region2521	Toll9_2	9.18040170472937
Region2522	Toll9_2	11.0845062469191
Region2523	Toll9_2	10.9355384655101
Region2524	Toll9_2	9.62850591155415
Region2525	Toll9_2	8.39361181009313
Region2526	Toll9_2	9.38932928920828
Region2527	Toll9_2	8.9009751294994
Region2528	Toll9_2	8.47854069032477
Region2529	Toll9_2	9.56536735741859
Region2530	Toll9_2	7.89895541630799
Region2531	Toll9_2	10.6346740278834
Region2532	Toll9_2	9.0723568665614
Region2533	Toll9_2	7.61588777386718
Region2534	Toll9_2	8.59306488159267
Region2535	Toll9_2	9.95795440847315
Region2536	Toll9_2	9.95233696520291
Region2537	Toll9_2	10.4584499926401
Region2538	Toll9_2	9.41775584034461
Region2539	Toll9_2	8.03004845977233
Region2540	Toll9_2	8.32147146329925
Region2541	Toll9_2	9.06933035889227
Region2542	Toll9_2	8.75956693596524
Region2543	Toll9_2	7.64661533795942
Region2544	Toll9_2	7.86668209668036
Region2545	Toll9_2	9.05923849505266
Region2546	Toll9_2	10.1042620580437
Region2547	Toll9_2	8.10975063712154
Region2548	Toll9_2	9.40916884957559
Region2549	Toll9_2	7.82083835723085
Region2550	Toll9_2	9.24168179765152
Region2551	Toll9_2	11.1339092671121
Region2552	Toll9_2	8.80646167877549
Region2553	Toll9_2	10.880900217591
Region2554	Toll9_2	8.62907799041656
Region2555	Toll9_2	8.40755816644786
Region2556	Toll9_2	8.89031714288688
Region2557	Toll9_2	10.6076884249376
Region2558	Toll9_2	9.53200060243955
Region2559	Toll9_2	8.10646555133373
Region2560	Toll9_2	7.71947191296109
Region2561	Toll9_2	10.1427007195937
Region2562	Toll9_2	8.79583095567847
Region2563	Toll9_2	8.77432056825374
Region2564	Toll9_2	8.42501806683311
Region2565	Toll9_2	8.52304874923451
Region2566	Toll9_2	9.74371372566807
Region2567	Toll9_2	9.91671058307837
Region2568	Toll9_2	8.32562374442863
Region2569	Toll9_2	8.15630767093658
Region2570	Toll9_2	9.0650003037033
Region2571	Toll9_2	8.96287137566645
Region2572	Toll9_2	11.1711462316767
Region2573	Toll9_2	9.66543733433121
Region2574	Toll9_2	7.78869379219288
Region2575	Toll9_2	9.83326929844451
Region2576	Toll9_2	8.46093927476047
Region2577	Toll9_2	9.3055630770029
Region2578	Toll9_2	11.4057153642575
Region2579	Toll9_2	8.05948800518153
Region2580	Toll9_2	10.3910496628759
Region2581	Toll9_2	8.85388423054691
Region2582	Toll9_2	9.8744972223321
Region2583	Toll9_2	7.75759617324559
Region2584	Toll9_2	6.39728248502632
Region2585	Toll9_2	9.22834864829317
Region2586	Toll9_2	8.4605879337191
Region2587	Toll9_2	9.49380465788198
Region2588	Toll9_2	12.1663428935559
Region2589	Toll9_2	10.2951868293034
Region2590	Toll9_2	8.67981532568436
Region2591	Toll9_2	8.595846208558
Region2592	Toll9_2	9.29613523919696
Region2593	Toll9_2	8.86718395815014
Region2594	Toll9_2	8.95569952507968
Region2595	Toll9_2	10.862623830441
Region2596	Toll9_2	8.25957709736699
Region2597	Toll9_2	8.36488644663983
Region2598	Toll9_2	8.05468873117719
Region2599	Toll9_2	8.27031104057935
Region2600	Toll9_2	8.54396835859261
